,day,day_str,direction,hour,hour_str,is_eight,is_eighteen,is_nine,is_seventeen,minute,minute_str,time,tollgate_id,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,volume5_0,volume5_1,volume5_2,volume5_3,week,week_str,weekend,y
917,8.0,8D,entry,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-08 17:40:00,1S,28.0,22.0,29.0,21.0,27.0,26.0,26.0,20.0,28.0,20.0,25.0,22.0,105.0,162.0,89.0,77.0,5.0,5W,1.0,15.0
918,8.0,8D,entry,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-08 18:00:00,1S,22.0,29.0,21.0,27.0,26.0,15.0,20.0,28.0,20.0,25.0,22.0,15.0,91.0,140.0,89.0,94.0,5.0,5W,1.0,14.0
919,8.0,8D,entry,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-08 18:20:00,1S,29.0,21.0,27.0,26.0,15.0,17.0,28.0,20.0,25.0,22.0,15.0,17.0,91.0,152.0,75.0,88.0,5.0,5W,1.0,7.0
920,8.0,8D,entry,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-08 18:40:00,1S,21.0,27.0,26.0,15.0,17.0,13.0,20.0,25.0,22.0,15.0,17.0,12.0,70.0,149.0,72.0,68.0,5.0,5W,1.0,16.0
921,8.0,8D,entry,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-08 19:00:00,1S,27.0,26.0,15.0,17.0,13.0,18.0,25.0,22.0,15.0,17.0,12.0,15.0,62.0,145.0,72.0,79.0,5.0,5W,1.0,11.0
922,8.0,8D,entry,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-08 19:20:00,1S,26.0,15.0,17.0,13.0,18.0,15.0,22.0,15.0,17.0,12.0,15.0,14.0,47.0,125.0,70.0,51.0,5.0,5W,1.0,10.0
923,8.0,8D,entry,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-08 19:40:00,1S,15.0,17.0,13.0,18.0,15.0,8.0,15.0,17.0,12.0,15.0,14.0,7.0,34.0,93.0,69.0,52.0,5.0,5W,1.0,10.0
924,8.0,8D,entry,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-08 20:00:00,1S,17.0,13.0,18.0,15.0,8.0,17.0,17.0,12.0,15.0,14.0,7.0,16.0,39.0,52.0,56.0,52.0,5.0,5W,1.0,8.0
925,8.0,8D,entry,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-08 20:20:00,1S,13.0,18.0,15.0,8.0,17.0,12.0,12.0,15.0,14.0,7.0,16.0,11.0,40.0,43.0,36.0,46.0,5.0,5W,1.0,1.0
926,8.0,8D,entry,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-08 20:40:00,1S,18.0,15.0,8.0,17.0,12.0,11.0,15.0,14.0,7.0,16.0,11.0,10.0,24.0,43.0,42.0,23.0,5.0,5W,1.0,0.0
927,9.0,9D,entry,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-08 21:00:00,1S,15.0,8.0,17.0,12.0,11.0,10.0,14.0,7.0,16.0,11.0,10.0,10.0,28.0,43.0,40.0,41.0,6.0,6W,1.0,7.0
928,9.0,9D,entry,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-08 21:20:00,1S,8.0,17.0,12.0,11.0,10.0,11.0,7.0,16.0,11.0,10.0,10.0,8.0,44.0,27.0,37.0,35.0,6.0,6W,1.0,7.0
929,9.0,9D,entry,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-08 21:40:00,1S,17.0,12.0,11.0,10.0,11.0,2.0,16.0,11.0,10.0,10.0,8.0,1.0,58.0,23.0,20.0,16.0,6.0,6W,1.0,8.0
930,9.0,9D,entry,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-08 22:00:00,1S,12.0,11.0,10.0,11.0,2.0,0.0,11.0,10.0,10.0,8.0,1.0,0.0,50.0,26.0,21.0,0.0,6.0,6W,1.0,6.0
931,9.0,9D,entry,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-08 22:20:00,1S,11.0,10.0,11.0,2.0,0.0,17.0,10.0,10.0,8.0,1.0,0.0,7.0,15.0,21.0,10.0,13.0,6.0,6W,1.0,9.0
932,9.0,9D,entry,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-08 22:40:00,1S,10.0,11.0,2.0,0.0,17.0,12.0,10.0,8.0,1.0,0.0,7.0,7.0,10.0,22.0,19.0,7.0,6.0,6W,1.0,3.0
933,9.0,9D,entry,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-08 23:00:00,1S,11.0,2.0,0.0,17.0,12.0,14.0,8.0,1.0,0.0,7.0,7.0,8.0,6.0,17.0,14.0,3.0,6.0,6W,1.0,1.0
934,9.0,9D,entry,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-08 23:20:00,1S,2.0,0.0,17.0,12.0,14.0,12.0,1.0,0.0,7.0,7.0,8.0,6.0,4.0,13.0,12.0,3.0,6.0,6W,1.0,9.0
935,9.0,9D,entry,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-08 23:40:00,1S,0.0,17.0,12.0,14.0,12.0,13.0,0.0,7.0,7.0,8.0,6.0,9.0,9.0,10.0,10.0,9.0,6.0,6W,1.0,7.0
936,9.0,9D,entry,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 00:00:00,1S,17.0,12.0,14.0,12.0,13.0,3.0,7.0,7.0,8.0,6.0,9.0,3.0,3.0,9.0,10.0,4.0,6.0,6W,1.0,4.0
937,9.0,9D,entry,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 00:20:00,1S,12.0,14.0,12.0,13.0,3.0,1.0,7.0,8.0,6.0,9.0,3.0,1.0,7.0,13.0,7.0,18.0,6.0,6W,1.0,6.0
938,9.0,9D,entry,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 00:40:00,1S,14.0,12.0,13.0,3.0,1.0,26.0,8.0,6.0,9.0,3.0,1.0,9.0,7.0,3.0,8.0,6.0,6.0,6W,1.0,5.0
939,9.0,9D,entry,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 01:00:00,1S,12.0,13.0,3.0,1.0,26.0,16.0,6.0,9.0,3.0,1.0,9.0,7.0,6.0,9.0,6.0,4.0,6.0,6W,1.0,13.0
940,9.0,9D,entry,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 01:20:00,1S,13.0,3.0,1.0,26.0,16.0,14.0,9.0,3.0,1.0,9.0,7.0,4.0,5.0,17.0,8.0,10.0,6.0,6W,1.0,8.0
941,9.0,9D,entry,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 01:40:00,1S,3.0,1.0,26.0,16.0,14.0,11.0,3.0,1.0,9.0,7.0,4.0,6.0,3.0,9.0,10.0,10.0,6.0,6W,1.0,10.0
942,9.0,9D,entry,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 02:00:00,1S,1.0,26.0,16.0,14.0,11.0,14.0,1.0,9.0,7.0,4.0,6.0,5.0,5.0,16.0,11.0,4.0,6.0,6W,1.0,4.0
943,9.0,9D,entry,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 02:20:00,1S,26.0,16.0,14.0,11.0,14.0,32.0,9.0,7.0,4.0,6.0,5.0,13.0,5.0,8.0,7.0,9.0,6.0,6W,1.0,7.0
944,9.0,9D,entry,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 02:40:00,1S,16.0,14.0,11.0,14.0,32.0,18.0,7.0,4.0,6.0,5.0,13.0,8.0,13.0,16.0,10.0,10.0,6.0,6W,1.0,10.0
945,9.0,9D,entry,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 03:00:00,1S,14.0,11.0,14.0,32.0,18.0,25.0,4.0,6.0,5.0,13.0,8.0,10.0,9.0,13.0,13.0,28.0,6.0,6W,1.0,8.0
946,9.0,9D,entry,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 03:20:00,1S,11.0,14.0,32.0,18.0,25.0,7.0,6.0,5.0,13.0,8.0,10.0,4.0,2.0,28.0,18.0,27.0,6.0,6W,1.0,9.0
947,9.0,9D,entry,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 03:40:00,1S,14.0,32.0,18.0,25.0,7.0,8.0,5.0,13.0,8.0,10.0,4.0,7.0,2.0,26.0,27.0,28.0,6.0,6W,1.0,17.0
948,9.0,9D,entry,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 04:00:00,1S,32.0,18.0,25.0,7.0,8.0,11.0,13.0,8.0,10.0,4.0,7.0,10.0,7.0,28.0,30.0,45.0,6.0,6W,1.0,26.0
949,9.0,9D,entry,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 04:20:00,1S,18.0,25.0,7.0,8.0,11.0,11.0,8.0,10.0,4.0,7.0,10.0,8.0,9.0,46.0,40.0,64.0,6.0,6W,1.0,25.0
950,9.0,9D,entry,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 04:40:00,1S,25.0,7.0,8.0,11.0,11.0,12.0,10.0,4.0,7.0,10.0,8.0,9.0,12.0,53.0,58.0,79.0,6.0,6W,1.0,33.0
951,9.0,9D,entry,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,2016-10-09 05:00:00,1S,7.0,8.0,11.0,11.0,12.0,28.0,4.0,7.0,10.0,8.0,9.0,17.0,19.0,72.0,82.0,73.0,6.0,6W,1.0,46.0
952,9.0,9D,entry,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,2016-10-09 05:20:00,1S,8.0,11.0,11.0,12.0,28.0,34.0,7.0,10.0,8.0,9.0,17.0,26.0,21.0,80.0,102.0,163.0,6.0,6W,1.0,39.0
953,9.0,9D,entry,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,2016-10-09 05:40:00,1S,11.0,11.0,12.0,28.0,34.0,26.0,10.0,8.0,9.0,17.0,26.0,25.0,36.0,114.0,123.0,164.0,6.0,6W,1.0,35.0
954,9.0,9D,entry,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,2016-10-09 06:00:00,1S,11.0,12.0,28.0,34.0,26.0,34.0,8.0,9.0,17.0,26.0,25.0,33.0,27.0,135.0,135.0,168.0,6.0,6W,1.0,45.0
955,9.0,9D,entry,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,2016-10-09 06:20:00,1S,12.0,28.0,34.0,26.0,34.0,51.0,9.0,17.0,26.0,25.0,33.0,46.0,31.0,122.0,175.0,203.0,6.0,6W,1.0,41.0
956,9.0,9D,entry,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,2016-10-09 06:40:00,1S,28.0,34.0,26.0,34.0,51.0,41.0,17.0,26.0,25.0,33.0,46.0,39.0,39.0,150.0,192.0,237.0,6.0,6W,1.0,41.0
957,9.0,9D,entry,10.0,10H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 07:00:00,1S,34.0,26.0,34.0,51.0,41.0,36.0,26.0,25.0,33.0,46.0,39.0,35.0,38.0,170.0,215.0,277.0,6.0,6W,1.0,28.0
958,9.0,9D,entry,10.0,10H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 07:20:00,1S,26.0,34.0,51.0,41.0,36.0,52.0,25.0,33.0,46.0,39.0,35.0,45.0,35.0,160.0,232.0,266.0,6.0,6W,1.0,40.0
959,9.0,9D,entry,10.0,10H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 07:40:00,1S,34.0,51.0,41.0,36.0,52.0,42.0,33.0,46.0,39.0,35.0,45.0,41.0,31.0,189.0,207.0,271.0,6.0,6W,1.0,39.0
960,9.0,9D,entry,11.0,11H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 08:00:00,1S,51.0,41.0,36.0,52.0,42.0,43.0,46.0,39.0,35.0,45.0,41.0,41.0,38.0,173.0,229.0,211.0,6.0,6W,1.0,38.0
961,9.0,9D,entry,11.0,11H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 08:20:00,1S,41.0,36.0,52.0,42.0,43.0,28.0,39.0,35.0,45.0,41.0,41.0,28.0,37.0,178.0,241.0,130.0,6.0,6W,1.0,28.0
962,9.0,9D,entry,11.0,11H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 08:40:00,1S,36.0,52.0,42.0,43.0,28.0,42.0,35.0,45.0,41.0,41.0,28.0,40.0,41.0,132.0,213.0,152.0,6.0,6W,1.0,26.0
963,9.0,9D,entry,12.0,12H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 09:00:00,1S,52.0,42.0,43.0,28.0,42.0,42.0,45.0,41.0,41.0,28.0,40.0,39.0,34.0,130.0,224.0,194.0,6.0,6W,1.0,39.0
964,9.0,9D,entry,12.0,12H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 09:20:00,1S,42.0,43.0,28.0,42.0,42.0,48.0,41.0,41.0,28.0,40.0,39.0,38.0,25.0,147.0,176.0,160.0,6.0,6W,1.0,33.0
965,9.0,9D,entry,12.0,12H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 09:40:00,1S,43.0,28.0,42.0,42.0,48.0,34.0,41.0,28.0,40.0,39.0,38.0,28.0,28.0,135.0,164.0,154.0,6.0,6W,1.0,43.0
966,9.0,9D,entry,13.0,13H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 10:00:00,1S,28.0,42.0,42.0,48.0,34.0,29.0,28.0,40.0,39.0,38.0,28.0,26.0,24.0,147.0,151.0,158.0,6.0,6W,1.0,39.0
967,9.0,9D,entry,13.0,13H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 10:20:00,1S,42.0,42.0,48.0,34.0,29.0,42.0,40.0,39.0,38.0,28.0,26.0,39.0,42.0,113.0,140.0,146.0,6.0,6W,1.0,46.0
968,9.0,9D,entry,13.0,13H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 10:40:00,1S,42.0,48.0,34.0,29.0,42.0,39.0,39.0,38.0,28.0,26.0,39.0,33.0,36.0,139.0,141.0,144.0,6.0,6W,1.0,32.0
969,9.0,9D,entry,14.0,14H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 11:00:00,1S,48.0,34.0,29.0,42.0,39.0,43.0,38.0,28.0,26.0,39.0,33.0,43.0,41.0,140.0,167.0,172.0,6.0,6W,1.0,48.0
970,9.0,9D,entry,14.0,14H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 11:20:00,1S,34.0,29.0,42.0,39.0,43.0,41.0,28.0,26.0,39.0,33.0,43.0,39.0,46.0,168.0,163.0,175.0,6.0,6W,1.0,36.0
971,9.0,9D,entry,14.0,14H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 11:40:00,1S,29.0,42.0,39.0,43.0,41.0,48.0,26.0,39.0,33.0,43.0,39.0,46.0,43.0,192.0,173.0,193.0,6.0,6W,1.0,54.0
972,9.0,9D,entry,15.0,15H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 12:00:00,1S,42.0,39.0,43.0,41.0,48.0,40.0,39.0,33.0,43.0,39.0,46.0,32.0,35.0,200.0,138.0,202.0,6.0,6W,1.0,49.0
973,9.0,9D,entry,15.0,15H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 12:20:00,1S,39.0,43.0,41.0,48.0,40.0,52.0,33.0,43.0,39.0,46.0,32.0,48.0,37.0,202.0,191.0,158.0,6.0,6W,1.0,40.0
974,9.0,9D,entry,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 12:40:00,1S,43.0,41.0,48.0,40.0,52.0,40.0,43.0,39.0,46.0,32.0,48.0,36.0,45.0,201.0,174.0,183.0,6.0,6W,1.0,48.0
975,9.0,9D,entry,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 13:00:00,1S,41.0,48.0,40.0,52.0,40.0,59.0,39.0,46.0,32.0,48.0,36.0,54.0,33.0,201.0,196.0,183.0,6.0,6W,1.0,35.0
976,9.0,9D,entry,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 13:20:00,1S,48.0,40.0,52.0,40.0,59.0,55.0,46.0,32.0,48.0,36.0,54.0,49.0,44.0,224.0,200.0,182.0,6.0,6W,1.0,42.0
977,9.0,9D,entry,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 13:40:00,1S,40.0,52.0,40.0,59.0,55.0,43.0,32.0,48.0,36.0,54.0,49.0,40.0,42.0,209.0,215.0,170.0,6.0,6W,1.0,38.0
978,9.0,9D,entry,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,2016-10-09 14:00:00,1S,52.0,40.0,59.0,55.0,43.0,52.0,48.0,36.0,54.0,49.0,40.0,48.0,40.0,193.0,189.0,167.0,6.0,6W,1.0,33.0
979,9.0,9D,entry,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,2016-10-09 14:20:00,1S,40.0,59.0,55.0,43.0,52.0,41.0,36.0,54.0,49.0,40.0,48.0,35.0,49.0,201.0,199.0,162.0,6.0,6W,1.0,28.0
980,9.0,9D,entry,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,2016-10-09 14:40:00,1S,59.0,55.0,43.0,52.0,41.0,46.0,54.0,49.0,40.0,48.0,35.0,42.0,44.0,211.0,224.0,168.0,6.0,6W,1.0,32.0
981,9.0,9D,entry,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,2016-10-09 15:00:00,1S,55.0,43.0,52.0,41.0,46.0,43.0,49.0,40.0,48.0,35.0,42.0,38.0,36.0,170.0,216.0,127.0,6.0,6W,1.0,20.0
982,9.0,9D,entry,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,2016-10-09 15:20:00,1S,43.0,52.0,41.0,46.0,43.0,37.0,40.0,48.0,35.0,42.0,38.0,33.0,37.0,196.0,205.0,166.0,6.0,6W,1.0,29.0
983,9.0,9D,entry,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,2016-10-09 15:40:00,1S,52.0,41.0,46.0,43.0,37.0,28.0,48.0,35.0,42.0,38.0,33.0,28.0,23.0,163.0,193.0,132.0,6.0,6W,1.0,23.0
984,9.0,9D,entry,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 16:00:00,1S,41.0,46.0,43.0,37.0,28.0,38.0,35.0,42.0,38.0,33.0,28.0,32.0,26.0,154.0,173.0,108.0,6.0,6W,1.0,33.0
985,9.0,9D,entry,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 16:20:00,1S,46.0,43.0,37.0,28.0,38.0,20.0,42.0,38.0,33.0,28.0,32.0,20.0,20.0,157.0,131.0,97.0,6.0,6W,1.0,21.0
986,9.0,9D,entry,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 16:40:00,1S,43.0,37.0,28.0,38.0,20.0,30.0,38.0,33.0,28.0,32.0,20.0,29.0,28.0,130.0,107.0,116.0,6.0,6W,1.0,20.0
987,9.0,9D,entry,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 17:00:00,1S,37.0,28.0,38.0,20.0,30.0,26.0,33.0,28.0,32.0,20.0,29.0,23.0,20.0,140.0,111.0,77.0,6.0,6W,1.0,15.0
988,9.0,9D,entry,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 17:20:00,1S,28.0,38.0,20.0,30.0,26.0,34.0,28.0,32.0,20.0,29.0,23.0,33.0,25.0,156.0,130.0,92.0,6.0,6W,1.0,26.0
989,9.0,9D,entry,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 17:40:00,1S,38.0,20.0,30.0,26.0,34.0,21.0,32.0,20.0,29.0,23.0,33.0,21.0,22.0,140.0,115.0,90.0,6.0,6W,1.0,19.0
990,9.0,9D,entry,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 18:00:00,1S,20.0,30.0,26.0,34.0,21.0,21.0,20.0,29.0,23.0,33.0,21.0,20.0,15.0,133.0,123.0,73.0,6.0,6W,1.0,22.0
991,9.0,9D,entry,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 18:20:00,1S,30.0,26.0,34.0,21.0,21.0,15.0,29.0,23.0,33.0,21.0,20.0,15.0,17.0,145.0,109.0,82.0,6.0,6W,1.0,16.0
992,9.0,9D,entry,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 18:40:00,1S,26.0,34.0,21.0,21.0,15.0,28.0,23.0,33.0,21.0,20.0,15.0,26.0,12.0,126.0,126.0,105.0,6.0,6W,1.0,17.0
993,9.0,9D,entry,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 19:00:00,1S,34.0,21.0,21.0,15.0,28.0,23.0,33.0,21.0,20.0,15.0,26.0,19.0,15.0,85.0,86.0,77.0,6.0,6W,1.0,4.0
994,9.0,9D,entry,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 19:20:00,1S,21.0,21.0,15.0,28.0,23.0,24.0,21.0,20.0,15.0,26.0,19.0,22.0,14.0,53.0,80.0,64.0,6.0,6W,1.0,6.0
995,9.0,9D,entry,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 19:40:00,1S,21.0,15.0,28.0,23.0,24.0,17.0,20.0,15.0,26.0,19.0,22.0,16.0,7.0,66.0,52.0,46.0,6.0,6W,1.0,10.0
996,9.0,9D,entry,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 20:00:00,1S,15.0,28.0,23.0,24.0,17.0,18.0,15.0,26.0,19.0,22.0,16.0,17.0,16.0,63.0,47.0,54.0,6.0,6W,1.0,0.0
997,9.0,9D,entry,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 20:20:00,1S,28.0,23.0,24.0,17.0,18.0,5.0,26.0,19.0,22.0,16.0,17.0,4.0,11.0,36.0,45.0,57.0,6.0,6W,1.0,3.0
998,9.0,9D,entry,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 20:40:00,1S,23.0,24.0,17.0,18.0,5.0,7.0,19.0,22.0,16.0,17.0,4.0,6.0,10.0,33.0,39.0,27.0,6.0,6W,1.0,6.0
999,10.0,10D,entry,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 21:00:00,1S,24.0,17.0,18.0,5.0,7.0,11.0,22.0,16.0,17.0,4.0,6.0,10.0,10.0,22.0,27.0,31.0,0.0,0W,0.0,13.0
1000,10.0,10D,entry,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 21:20:00,1S,17.0,18.0,5.0,7.0,11.0,0.0,16.0,17.0,4.0,6.0,10.0,0.0,8.0,9.0,28.0,0.0,0.0,0W,0.0,16.0
1001,10.0,10D,entry,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 21:40:00,1S,18.0,5.0,7.0,11.0,0.0,3.0,17.0,4.0,6.0,10.0,0.0,3.0,1.0,26.0,16.0,13.0,0.0,0W,0.0,11.0
1002,10.0,10D,entry,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 22:00:00,1S,5.0,7.0,11.0,0.0,3.0,7.0,4.0,6.0,10.0,0.0,3.0,6.0,0.0,25.0,21.0,15.0,0.0,0W,0.0,7.0
1003,10.0,10D,entry,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 22:20:00,1S,7.0,11.0,0.0,3.0,7.0,21.0,6.0,10.0,0.0,3.0,6.0,13.0,7.0,17.0,31.0,22.0,0.0,0W,0.0,4.0
1004,10.0,10D,entry,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 22:40:00,1S,11.0,0.0,3.0,7.0,21.0,41.0,10.0,0.0,3.0,6.0,13.0,16.0,7.0,15.0,18.0,11.0,0.0,0W,0.0,7.0
1005,10.0,10D,entry,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-09 23:00:00,1S,0.0,3.0,7.0,21.0,41.0,16.0,0.0,3.0,6.0,13.0,16.0,11.0,8.0,9.0,16.0,9.0,0.0,0W,0.0,6.0
1006,10.0,10D,entry,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-09 23:20:00,1S,3.0,7.0,21.0,41.0,16.0,11.0,3.0,6.0,13.0,16.0,11.0,7.0,6.0,15.0,6.0,8.0,0.0,0W,0.0,9.0
1007,10.0,10D,entry,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-09 23:40:00,1S,7.0,21.0,41.0,16.0,11.0,5.0,6.0,13.0,16.0,11.0,7.0,4.0,9.0,10.0,12.0,9.0,0.0,0W,0.0,12.0
1008,10.0,10D,entry,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-10 00:00:00,1S,21.0,41.0,16.0,11.0,5.0,11.0,13.0,16.0,11.0,7.0,4.0,7.0,3.0,10.0,7.0,9.0,0.0,0W,0.0,7.0
1009,10.0,10D,entry,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-10 00:20:00,1S,41.0,16.0,11.0,5.0,11.0,12.0,16.0,11.0,7.0,4.0,7.0,6.0,1.0,13.0,9.0,8.0,0.0,0W,0.0,6.0
1010,10.0,10D,entry,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-10 00:40:00,1S,16.0,11.0,5.0,11.0,12.0,20.0,11.0,7.0,4.0,7.0,6.0,9.0,9.0,9.0,13.0,5.0,0.0,0W,0.0,8.0
1011,10.0,10D,entry,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-10 01:00:00,1S,11.0,5.0,11.0,12.0,20.0,37.0,7.0,4.0,7.0,6.0,9.0,12.0,7.0,8.0,3.0,5.0,0.0,0W,0.0,2.0
1012,10.0,10D,entry,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-10 01:20:00,1S,5.0,11.0,12.0,20.0,37.0,17.0,4.0,7.0,6.0,9.0,12.0,7.0,4.0,9.0,11.0,4.0,0.0,0W,0.0,16.0
1013,10.0,10D,entry,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-10 01:40:00,1S,11.0,12.0,20.0,37.0,17.0,10.0,7.0,6.0,9.0,12.0,7.0,6.0,6.0,9.0,5.0,12.0,0.0,0W,0.0,7.0
1014,10.0,10D,entry,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-10 02:00:00,1S,12.0,20.0,37.0,17.0,10.0,18.0,6.0,9.0,12.0,7.0,6.0,8.0,5.0,10.0,6.0,13.0,0.0,0W,0.0,2.0
1015,10.0,10D,entry,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-10 02:20:00,1S,20.0,37.0,17.0,10.0,18.0,6.0,9.0,12.0,7.0,6.0,8.0,2.0,13.0,17.0,10.0,14.0,0.0,0W,0.0,3.0
1016,10.0,10D,entry,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-10 02:40:00,1S,37.0,17.0,10.0,18.0,6.0,39.0,12.0,7.0,6.0,8.0,2.0,16.0,8.0,10.0,11.0,13.0,0.0,0W,0.0,9.0
