,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,vehicle_max_model,vehicle_min_model,cargo_all_model,cargo_max_model,cargo_min_model,passenger_all_model,passenger_max_model,passenger_min_model,no_all_count,no_max_count,no_min_count,cargo_all_count,cargo_max_count,cargo_min_count,passenger_all_count,passenger_max_count,passenger_min_count,volume_all,volume_max,volume_min,etc_all_count,etc_max_count,etc_min_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,day,hour,minute,week,weekend
2016-09-22 13:20:00,18.0,18.0,16.0,9.0,18.0,9.0,26.0,28.0,32.0,17.0,45.0,14.0,1.44444444444,1.55555555556,2.0,1.88888888889,2.5,1.55555555556,16.0,26.0,21.0,22.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,97.0,67.0,69.0,87.0,85.0,87.0,100.0,70.0,73.0,89.0,96.0,1.0875,1.03092783505,1.0447761194,1.05797101449,1.02298850575,1.12941176471,113.0,128.0,102.0,90.0,134.0,110.0,1.15306122449,1.11304347826,1.22891566265,1.15384615385,1.27619047619,1.17021276596,98.0,115.0,83.0,78.0,105.0,94.0,87.0,677.0,134.0,90.0,162.0,45.0,14.0,515.0,100.0,70.0,0.0,0.0,0.0,88.0,18.0,9.0,485.0,97.0,67.0,573.0,115.0,78.0,131.0,26.0,16.0,1.1815008726,1.84090909091,1.0618556701,22,16,20,3,0
2016-09-22 13:40:00,18.0,16.0,9.0,18.0,9.0,11.0,28.0,32.0,17.0,45.0,14.0,15.0,1.55555555556,2.0,1.88888888889,2.5,1.55555555556,1.36363636364,26.0,21.0,22.0,25.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,67.0,69.0,87.0,85.0,90.0,100.0,70.0,73.0,89.0,96.0,95.0,1.03092783505,1.0447761194,1.05797101449,1.02298850575,1.12941176471,1.05555555556,128.0,102.0,90.0,134.0,110.0,110.0,1.11304347826,1.22891566265,1.15384615385,1.27619047619,1.17021276596,1.08910891089,115.0,83.0,78.0,105.0,94.0,101.0,86.0,674.0,134.0,90.0,151.0,45.0,14.0,523.0,100.0,70.0,0.0,0.0,0.0,81.0,18.0,9.0,495.0,97.0,67.0,576.0,115.0,78.0,142.0,27.0,21.0,1.17013888889,1.86419753086,1.05656565657,22,16,40,3,0
2016-09-22 14:00:00,16.0,9.0,18.0,9.0,11.0,14.0,32.0,17.0,45.0,14.0,15.0,26.0,2.0,1.88888888889,2.5,1.55555555556,1.36363636364,1.85714285714,21.0,22.0,25.0,21.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,87.0,85.0,90.0,62.0,70.0,73.0,89.0,96.0,95.0,65.0,1.0447761194,1.05797101449,1.02298850575,1.12941176471,1.05555555556,1.04838709677,102.0,90.0,134.0,110.0,110.0,91.0,1.22891566265,1.15384615385,1.27619047619,1.17021276596,1.08910891089,1.19736842105,83.0,78.0,105.0,94.0,101.0,76.0,78.0,637.0,134.0,90.0,149.0,32.0,14.0,488.0,96.0,65.0,0.0,0.0,0.0,77.0,18.0,9.0,460.0,90.0,62.0,537.0,105.0,76.0,136.0,27.0,20.0,1.18621973929,1.93506493506,1.06086956522,22,17,0,3,0
2016-09-22 14:20:00,9.0,18.0,9.0,11.0,14.0,7.0,17.0,45.0,14.0,15.0,26.0,24.0,1.88888888889,2.5,1.55555555556,1.36363636364,1.85714285714,3.42857142857,22.0,25.0,21.0,27.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,87.0,85.0,90.0,62.0,82.0,73.0,89.0,96.0,95.0,65.0,85.0,1.05797101449,1.02298850575,1.12941176471,1.05555555556,1.04838709677,1.03658536585,90.0,134.0,110.0,110.0,91.0,109.0,1.15384615385,1.27619047619,1.17021276596,1.08910891089,1.19736842105,1.22471910112,78.0,105.0,94.0,101.0,76.0,89.0,86.0,644.0,134.0,90.0,141.0,45.0,15.0,503.0,96.0,65.0,0.0,0.0,0.0,68.0,18.0,7.0,475.0,90.0,62.0,543.0,105.0,76.0,144.0,29.0,20.0,1.18600368324,2.07352941176,1.05894736842,22,17,20,3,0
2016-09-22 14:40:00,18.0,9.0,11.0,14.0,7.0,8.0,45.0,14.0,15.0,26.0,24.0,12.0,2.5,1.55555555556,1.36363636364,1.85714285714,3.42857142857,1.5,25.0,21.0,27.0,20.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,85.0,90.0,62.0,82.0,79.0,89.0,96.0,95.0,65.0,85.0,91.0,1.02298850575,1.12941176471,1.05555555556,1.04838709677,1.03658536585,1.15189873418,134.0,110.0,110.0,91.0,109.0,103.0,1.27619047619,1.17021276596,1.08910891089,1.19736842105,1.22471910112,1.18390804598,105.0,94.0,101.0,76.0,89.0,87.0,78.0,657.0,134.0,91.0,136.0,45.0,12.0,521.0,96.0,65.0,0.0,0.0,0.0,67.0,18.0,7.0,485.0,90.0,62.0,552.0,105.0,76.0,144.0,29.0,20.0,1.1902173913,2.02985074627,1.07422680412,22,17,40,3,0
2016-09-22 15:00:00,9.0,11.0,14.0,7.0,8.0,12.0,14.0,15.0,26.0,24.0,12.0,26.0,1.55555555556,1.36363636364,1.85714285714,3.42857142857,1.5,2.16666666667,21.0,27.0,20.0,29.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,90.0,62.0,82.0,79.0,74.0,96.0,95.0,65.0,85.0,91.0,76.0,1.12941176471,1.05555555556,1.04838709677,1.03658536585,1.15189873418,1.02702702703,110.0,110.0,91.0,109.0,103.0,102.0,1.17021276596,1.08910891089,1.19736842105,1.22471910112,1.18390804598,1.18604651163,94.0,101.0,76.0,89.0,87.0,86.0,54.0,625.0,110.0,91.0,117.0,26.0,12.0,508.0,96.0,65.0,0.0,0.0,0.0,61.0,14.0,7.0,472.0,90.0,62.0,533.0,101.0,76.0,148.0,29.0,20.0,1.17260787992,1.91803278689,1.07627118644,22,18,0,3,0
2016-09-22 15:20:00,11.0,14.0,7.0,8.0,12.0,7.0,15.0,26.0,24.0,12.0,26.0,13.0,1.36363636364,1.85714285714,3.42857142857,1.5,2.16666666667,1.85714285714,27.0,20.0,29.0,22.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,62.0,82.0,79.0,74.0,71.0,95.0,65.0,85.0,91.0,76.0,74.0,1.05555555556,1.04838709677,1.03658536585,1.15189873418,1.02702702703,1.04225352113,110.0,91.0,109.0,103.0,102.0,87.0,1.08910891089,1.19736842105,1.22471910112,1.18390804598,1.18604651163,1.11538461538,101.0,76.0,89.0,87.0,86.0,78.0,53.0,602.0,110.0,87.0,116.0,26.0,12.0,486.0,95.0,65.0,0.0,0.0,0.0,59.0,14.0,7.0,458.0,90.0,62.0,517.0,101.0,76.0,151.0,29.0,20.0,1.16441005803,1.96610169492,1.06113537118,22,18,20,3,0
2016-09-22 15:40:00,14.0,7.0,8.0,12.0,7.0,14.0,26.0,24.0,12.0,26.0,13.0,40.0,1.85714285714,3.42857142857,1.5,2.16666666667,1.85714285714,2.85714285714,20.0,29.0,22.0,29.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,82.0,79.0,74.0,71.0,72.0,65.0,85.0,91.0,76.0,74.0,74.0,1.04838709677,1.03658536585,1.15189873418,1.02702702703,1.04225352113,1.02777777778,91.0,109.0,103.0,102.0,87.0,114.0,1.19736842105,1.22471910112,1.18390804598,1.18604651163,1.11538461538,1.32558139535,76.0,89.0,87.0,86.0,78.0,86.0,99.0,606.0,114.0,87.0,141.0,40.0,13.0,465.0,91.0,65.0,0.0,0.0,0.0,62.0,14.0,7.0,440.0,82.0,62.0,502.0,89.0,76.0,148.0,29.0,20.0,1.20717131474,2.27419354839,1.05681818182,22,18,40,3,0
2016-09-22 16:00:00,7.0,8.0,12.0,7.0,14.0,10.0,24.0,12.0,26.0,13.0,40.0,29.0,3.42857142857,1.5,2.16666666667,1.85714285714,2.85714285714,2.9,29.0,22.0,29.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,79.0,74.0,71.0,72.0,68.0,85.0,91.0,76.0,74.0,74.0,76.0,1.03658536585,1.15189873418,1.02702702703,1.04225352113,1.02777777778,1.11764705882,109.0,103.0,102.0,87.0,114.0,105.0,1.22471910112,1.18390804598,1.18604651163,1.11538461538,1.32558139535,1.34615384615,89.0,87.0,86.0,78.0,86.0,78.0,57.0,620.0,114.0,87.0,144.0,40.0,12.0,476.0,91.0,74.0,0.0,0.0,0.0,58.0,14.0,7.0,446.0,82.0,68.0,504.0,89.0,78.0,152.0,29.0,22.0,1.23015873016,2.48275862069,1.06726457399,22,19,0,3,0
2016-09-22 16:20:00,8.0,12.0,7.0,14.0,10.0,7.0,12.0,26.0,13.0,40.0,29.0,21.0,1.5,2.16666666667,1.85714285714,2.85714285714,2.9,3.0,22.0,29.0,24.0,24.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,74.0,71.0,72.0,68.0,47.0,91.0,76.0,74.0,74.0,76.0,54.0,1.15189873418,1.02702702703,1.04225352113,1.02777777778,1.11764705882,1.14893617021,103.0,102.0,87.0,114.0,105.0,75.0,1.18390804598,1.18604651163,1.11538461538,1.32558139535,1.34615384615,1.38888888889,87.0,86.0,78.0,86.0,78.0,54.0,72.0,586.0,114.0,75.0,141.0,40.0,12.0,445.0,91.0,54.0,0.0,0.0,0.0,58.0,14.0,7.0,411.0,79.0,47.0,469.0,87.0,54.0,139.0,29.0,16.0,1.24946695096,2.43103448276,1.08272506083,22,19,20,3,0
2016-09-22 16:40:00,12.0,7.0,14.0,10.0,7.0,5.0,26.0,13.0,40.0,29.0,21.0,9.0,2.16666666667,1.85714285714,2.85714285714,2.9,3.0,1.8,29.0,24.0,24.0,24.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,71.0,72.0,68.0,47.0,48.0,76.0,74.0,74.0,76.0,54.0,51.0,1.02702702703,1.04225352113,1.02777777778,1.11764705882,1.14893617021,1.0625,102.0,87.0,114.0,105.0,75.0,60.0,1.18604651163,1.11538461538,1.32558139535,1.34615384615,1.38888888889,1.1320754717,86.0,78.0,86.0,78.0,54.0,53.0,44.0,543.0,114.0,60.0,138.0,29.0,9.0,405.0,76.0,51.0,0.0,0.0,0.0,55.0,14.0,5.0,380.0,74.0,47.0,435.0,86.0,53.0,136.0,29.0,16.0,1.24827586207,2.50909090909,1.06578947368,22,19,40,3,0
2016-09-22 17:00:00,7.0,14.0,10.0,7.0,5.0,7.0,13.0,40.0,29.0,21.0,9.0,8.0,1.85714285714,2.85714285714,2.9,3.0,1.8,1.14285714286,24.0,24.0,24.0,16.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,72.0,68.0,47.0,48.0,92.0,74.0,74.0,76.0,54.0,51.0,96.0,1.04225352113,1.02777777778,1.11764705882,1.14893617021,1.0625,1.04347826087,87.0,114.0,105.0,75.0,60.0,104.0,1.11538461538,1.32558139535,1.34615384615,1.38888888889,1.1320754717,1.05050505051,78.0,86.0,78.0,54.0,53.0,99.0,44.0,545.0,114.0,60.0,120.0,40.0,8.0,425.0,96.0,51.0,0.0,0.0,0.0,50.0,14.0,5.0,398.0,92.0,47.0,448.0,99.0,53.0,134.0,27.0,16.0,1.21651785714,2.4,1.06783919598,22,20,0,3,0
2016-09-22 17:20:00,14.0,10.0,7.0,5.0,7.0,10.0,40.0,29.0,21.0,9.0,8.0,30.0,2.85714285714,2.9,3.0,1.8,1.14285714286,3.0,24.0,24.0,16.0,19.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,68.0,47.0,48.0,92.0,47.0,74.0,76.0,54.0,51.0,96.0,48.0,1.02777777778,1.11764705882,1.14893617021,1.0625,1.04347826087,1.02127659574,114.0,105.0,75.0,60.0,104.0,78.0,1.32558139535,1.34615384615,1.38888888889,1.1320754717,1.05050505051,1.36842105263,86.0,78.0,54.0,53.0,99.0,57.0,39.0,536.0,114.0,60.0,137.0,40.0,8.0,399.0,96.0,48.0,0.0,0.0,0.0,53.0,14.0,5.0,374.0,92.0,47.0,427.0,99.0,53.0,123.0,27.0,13.0,1.25526932084,2.58490566038,1.06684491979,22,20,20,3,0
2016-09-22 17:40:00,10.0,7.0,5.0,7.0,10.0,4.0,29.0,21.0,9.0,8.0,30.0,11.0,2.9,3.0,1.8,1.14285714286,3.0,2.75,24.0,16.0,19.0,27.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,47.0,48.0,92.0,47.0,68.0,76.0,54.0,51.0,96.0,48.0,73.0,1.11764705882,1.14893617021,1.0625,1.04347826087,1.02127659574,1.07352941176,105.0,75.0,60.0,104.0,78.0,84.0,1.34615384615,1.38888888889,1.1320754717,1.05050505051,1.36842105263,1.16666666667,78.0,54.0,53.0,99.0,57.0,72.0,38.0,506.0,105.0,60.0,108.0,30.0,8.0,398.0,96.0,48.0,0.0,0.0,0.0,43.0,10.0,4.0,370.0,92.0,47.0,413.0,99.0,53.0,121.0,27.0,13.0,1.22518159806,2.51162790698,1.07567567568,22,20,40,3,0
2016-09-22 18:00:00,7.0,5.0,7.0,10.0,4.0,6.0,21.0,9.0,8.0,30.0,11.0,17.0,3.0,1.8,1.14285714286,3.0,2.75,2.83333333333,16.0,19.0,27.0,13.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,48.0,92.0,47.0,68.0,38.0,54.0,51.0,96.0,48.0,73.0,39.0,1.14893617021,1.0625,1.04347826087,1.02127659574,1.07352941176,1.02631578947,75.0,60.0,104.0,78.0,84.0,56.0,1.38888888889,1.1320754717,1.05050505051,1.36842105263,1.16666666667,1.27272727273,54.0,53.0,99.0,57.0,72.0,44.0,32.0,457.0,104.0,56.0,96.0,30.0,9.0,361.0,96.0,39.0,0.0,0.0,0.0,39.0,10.0,4.0,340.0,92.0,38.0,379.0,99.0,44.0,112.0,27.0,13.0,1.20580474934,2.46153846154,1.06176470588,22,21,0,3,0
2016-09-22 18:20:00,5.0,7.0,10.0,4.0,6.0,8.0,9.0,8.0,30.0,11.0,17.0,14.0,1.8,1.14285714286,3.0,2.75,2.83333333333,1.75,19.0,27.0,13.0,22.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,92.0,47.0,68.0,38.0,36.0,51.0,96.0,48.0,73.0,39.0,40.0,1.0625,1.04347826087,1.02127659574,1.07352941176,1.02631578947,1.11111111111,60.0,104.0,78.0,84.0,56.0,54.0,1.1320754717,1.05050505051,1.36842105263,1.16666666667,1.27272727273,1.22727272727,53.0,99.0,57.0,72.0,44.0,44.0,43.0,436.0,104.0,54.0,89.0,17.0,8.0,347.0,96.0,39.0,0.0,0.0,0.0,40.0,10.0,4.0,329.0,92.0,36.0,369.0,99.0,44.0,107.0,27.0,11.0,1.18157181572,2.225,1.0547112462,22,21,20,3,0
2016-09-22 18:40:00,7.0,10.0,4.0,6.0,8.0,7.0,8.0,30.0,11.0,17.0,14.0,17.0,1.14285714286,3.0,2.75,2.83333333333,1.75,2.42857142857,27.0,13.0,22.0,15.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,47.0,68.0,38.0,36.0,32.0,96.0,48.0,73.0,39.0,40.0,32.0,1.04347826087,1.02127659574,1.07352941176,1.02631578947,1.11111111111,1.0,104.0,78.0,84.0,56.0,54.0,49.0,1.05050505051,1.36842105263,1.16666666667,1.27272727273,1.22727272727,1.25641025641,99.0,57.0,72.0,44.0,44.0,39.0,36.0,425.0,104.0,49.0,97.0,30.0,8.0,328.0,96.0,32.0,0.0,0.0,0.0,42.0,10.0,4.0,313.0,92.0,32.0,355.0,99.0,39.0,95.0,27.0,7.0,1.19718309859,2.30952380952,1.04792332268,22,21,40,3,0
2016-09-22 19:00:00,10.0,4.0,6.0,8.0,7.0,3.0,30.0,11.0,17.0,14.0,17.0,9.0,3.0,2.75,2.83333333333,1.75,2.42857142857,3.0,13.0,22.0,15.0,11.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,68.0,38.0,36.0,32.0,35.0,48.0,73.0,39.0,40.0,32.0,35.0,1.02127659574,1.07352941176,1.02631578947,1.11111111111,1.0,1.0,78.0,84.0,56.0,54.0,49.0,44.0,1.36842105263,1.16666666667,1.27272727273,1.22727272727,1.25641025641,1.15789473684,57.0,72.0,44.0,44.0,39.0,38.0,27.0,365.0,84.0,44.0,98.0,30.0,9.0,267.0,73.0,32.0,0.0,0.0,0.0,38.0,10.0,3.0,256.0,68.0,32.0,294.0,72.0,38.0,79.0,22.0,7.0,1.24149659864,2.57894736842,1.04296875,22,22,0,3,0
2016-09-22 19:20:00,4.0,6.0,8.0,7.0,3.0,4.0,11.0,17.0,14.0,17.0,9.0,14.0,2.75,2.83333333333,1.75,2.42857142857,3.0,3.5,22.0,15.0,11.0,7.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,38.0,36.0,32.0,35.0,28.0,73.0,39.0,40.0,32.0,35.0,29.0,1.07352941176,1.02631578947,1.11111111111,1.0,1.0,1.03571428571,84.0,56.0,54.0,49.0,44.0,43.0,1.16666666667,1.27272727273,1.22727272727,1.25641025641,1.15789473684,1.34375,72.0,44.0,44.0,39.0,38.0,32.0,15.0,330.0,84.0,43.0,82.0,17.0,9.0,248.0,73.0,29.0,0.0,0.0,0.0,32.0,8.0,3.0,237.0,68.0,28.0,269.0,72.0,32.0,74.0,22.0,7.0,1.22676579926,2.5625,1.04641350211,22,22,20,3,0
2016-09-22 19:40:00,6.0,8.0,7.0,3.0,4.0,7.0,17.0,14.0,17.0,9.0,14.0,20.0,2.83333333333,1.75,2.42857142857,3.0,3.5,2.85714285714,15.0,11.0,7.0,11.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,32.0,35.0,28.0,36.0,39.0,40.0,32.0,35.0,29.0,36.0,1.02631578947,1.11111111111,1.0,1.0,1.03571428571,1.0,56.0,54.0,49.0,44.0,43.0,56.0,1.27272727273,1.22727272727,1.25641025641,1.15789473684,1.34375,1.3023255814,44.0,44.0,39.0,38.0,32.0,43.0,22.0,302.0,56.0,43.0,91.0,20.0,9.0,211.0,40.0,29.0,0.0,0.0,0.0,35.0,8.0,3.0,205.0,38.0,28.0,240.0,44.0,32.0,63.0,15.0,7.0,1.25833333333,2.6,1.02926829268,22,22,40,3,0
2016-09-22 20:00:00,8.0,7.0,3.0,4.0,7.0,6.0,14.0,17.0,9.0,14.0,20.0,18.0,1.75,2.42857142857,3.0,3.5,2.85714285714,3.0,11.0,7.0,11.0,8.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,32.0,35.0,28.0,36.0,30.0,40.0,32.0,35.0,29.0,36.0,34.0,1.11111111111,1.0,1.0,1.03571428571,1.0,1.13333333333,54.0,49.0,44.0,43.0,56.0,52.0,1.22727272727,1.25641025641,1.15789473684,1.34375,1.3023255814,1.44444444444,44.0,39.0,38.0,32.0,43.0,36.0,13.0,298.0,56.0,43.0,92.0,20.0,14.0,206.0,40.0,29.0,0.0,0.0,0.0,35.0,8.0,3.0,197.0,36.0,28.0,232.0,44.0,32.0,57.0,11.0,7.0,1.28448275862,2.62857142857,1.04568527919,22,23,0,3,0
2016-09-22 20:20:00,7.0,3.0,4.0,7.0,6.0,5.0,17.0,9.0,14.0,20.0,18.0,16.0,2.42857142857,3.0,3.5,2.85714285714,3.0,3.2,7.0,11.0,8.0,11.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,35.0,28.0,36.0,30.0,22.0,32.0,35.0,29.0,36.0,34.0,22.0,1.0,1.0,1.03571428571,1.0,1.13333333333,1.0,49.0,44.0,43.0,56.0,52.0,38.0,1.25641025641,1.15789473684,1.34375,1.3023255814,1.44444444444,1.40740740741,39.0,38.0,32.0,43.0,36.0,27.0,12.0,282.0,56.0,38.0,94.0,20.0,9.0,188.0,36.0,22.0,0.0,0.0,0.0,32.0,7.0,3.0,183.0,36.0,22.0,215.0,43.0,27.0,50.0,11.0,4.0,1.31162790698,2.9375,1.02732240437,22,23,20,3,0
2016-09-22 20:40:00,3.0,4.0,7.0,6.0,5.0,1.0,9.0,14.0,20.0,18.0,16.0,5.0,3.0,3.5,2.85714285714,3.0,3.2,5.0,11.0,8.0,11.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,28.0,36.0,30.0,22.0,14.0,35.0,29.0,36.0,34.0,22.0,14.0,1.0,1.03571428571,1.0,1.13333333333,1.0,1.0,44.0,43.0,56.0,52.0,38.0,19.0,1.15789473684,1.34375,1.3023255814,1.44444444444,1.40740740741,1.26666666667,38.0,32.0,43.0,36.0,27.0,15.0,10.0,252.0,56.0,19.0,82.0,18.0,5.0,170.0,36.0,14.0,0.0,0.0,0.0,26.0,7.0,1.0,165.0,36.0,14.0,191.0,43.0,15.0,47.0,11.0,4.0,1.31937172775,3.15384615385,1.0303030303,22,23,40,3,0
2016-09-22 21:00:00,4.0,7.0,6.0,5.0,1.0,2.0,14.0,20.0,18.0,16.0,5.0,4.0,3.5,2.85714285714,3.0,3.2,5.0,2.0,8.0,11.0,9.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,30.0,22.0,14.0,20.0,29.0,36.0,34.0,22.0,14.0,20.0,1.03571428571,1.0,1.13333333333,1.0,1.0,1.0,43.0,56.0,52.0,38.0,19.0,24.0,1.34375,1.3023255814,1.44444444444,1.40740740741,1.26666666667,1.09090909091,32.0,43.0,36.0,27.0,15.0,22.0,141.0,232.0,56.0,19.0,77.0,20.0,4.0,155.0,36.0,14.0,0.0,0.0,0.0,25.0,7.0,1.0,150.0,36.0,14.0,175.0,43.0,15.0,44.0,11.0,4.0,1.32571428571,3.08,1.03333333333,23,0,0,4,0
2016-09-22 21:20:00,7.0,6.0,5.0,1.0,2.0,2.0,20.0,18.0,16.0,5.0,4.0,6.0,2.85714285714,3.0,3.2,5.0,2.0,3.0,11.0,9.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,30.0,22.0,14.0,20.0,11.0,36.0,34.0,22.0,14.0,20.0,11.0,1.0,1.13333333333,1.0,1.0,1.0,1.0,56.0,52.0,38.0,19.0,24.0,17.0,1.3023255814,1.44444444444,1.40740740741,1.26666666667,1.09090909091,1.30769230769,43.0,36.0,27.0,15.0,22.0,13.0,93.0,206.0,56.0,17.0,69.0,20.0,4.0,137.0,36.0,11.0,0.0,0.0,0.0,23.0,7.0,1.0,133.0,36.0,11.0,156.0,43.0,13.0,38.0,11.0,2.0,1.32051282051,3.0,1.03007518797,23,0,20,4,0
2016-09-22 21:40:00,6.0,5.0,1.0,2.0,2.0,0.0,18.0,16.0,5.0,4.0,6.0,0.0,3.0,3.2,5.0,2.0,3.0,,9.0,4.0,4.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,14.0,20.0,11.0,12.0,34.0,22.0,14.0,20.0,11.0,12.0,1.13333333333,1.0,1.0,1.0,1.0,1.0,52.0,38.0,19.0,24.0,17.0,12.0,1.44444444444,1.40740740741,1.26666666667,1.09090909091,1.30769230769,1.0,36.0,27.0,15.0,22.0,13.0,12.0,79.0,162.0,52.0,12.0,49.0,18.0,0.0,113.0,34.0,11.0,0.0,0.0,0.0,16.0,6.0,0.0,109.0,30.0,11.0,125.0,36.0,12.0,28.0,9.0,1.0,1.296,3.0625,1.03669724771,23,0,40,4,0
2016-09-22 22:00:00,5.0,1.0,2.0,2.0,0.0,1.0,16.0,5.0,4.0,6.0,0.0,5.0,3.2,5.0,2.0,3.0,,5.0,4.0,4.0,8.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,20.0,11.0,12.0,9.0,22.0,14.0,20.0,11.0,12.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,19.0,24.0,17.0,12.0,14.0,1.40740740741,1.26666666667,1.09090909091,1.30769230769,1.0,1.4,27.0,15.0,22.0,13.0,12.0,10.0,6.0,124.0,38.0,12.0,36.0,16.0,0.0,88.0,22.0,9.0,0.0,0.0,0.0,11.0,5.0,0.0,88.0,22.0,9.0,99.0,27.0,10.0,21.0,8.0,1.0,1.25252525253,3.27272727273,1.0,23,1,0,4,0
2016-09-22 22:20:00,1.0,2.0,2.0,0.0,1.0,27.0,5.0,4.0,6.0,0.0,5.0,61.0,5.0,2.0,3.0,,5.0,2.25925925926,4.0,8.0,2.0,1.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,11.0,12.0,9.0,114.0,14.0,20.0,11.0,12.0,9.0,127.0,1.0,1.0,1.0,1.0,1.0,1.11403508772,19.0,24.0,17.0,12.0,14.0,188.0,1.26666666667,1.09090909091,1.30769230769,1.0,1.4,1.33333333333,15.0,22.0,13.0,12.0,10.0,141.0,9.0,274.0,188.0,12.0,81.0,61.0,0.0,193.0,127.0,9.0,0.0,0.0,0.0,33.0,27.0,0.0,180.0,114.0,9.0,213.0,141.0,10.0,51.0,34.0,1.0,1.28638497653,2.45454545455,1.07222222222,23,1,20,4,0
2016-09-22 22:40:00,2.0,2.0,0.0,1.0,27.0,11.0,4.0,6.0,0.0,5.0,61.0,28.0,2.0,3.0,,5.0,2.25925925926,2.54545454545,8.0,2.0,1.0,2.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,12.0,9.0,114.0,82.0,20.0,11.0,12.0,9.0,127.0,92.0,1.0,1.0,1.0,1.0,1.11403508772,1.12195121951,24.0,17.0,12.0,14.0,188.0,120.0,1.09090909091,1.30769230769,1.0,1.4,1.33333333333,1.29032258065,22.0,13.0,12.0,10.0,141.0,93.0,4.0,375.0,188.0,12.0,104.0,61.0,4.0,271.0,127.0,9.0,0.0,0.0,0.0,43.0,27.0,0.0,248.0,114.0,9.0,291.0,141.0,10.0,79.0,34.0,1.0,1.28865979381,2.41860465116,1.09274193548,23,1,40,4,0
