,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,vehicle_max_model,vehicle_min_model,cargo_all_model,cargo_max_model,cargo_min_model,passenger_all_model,passenger_max_model,passenger_min_model,no_all_count,no_max_count,no_min_count,cargo_all_count,cargo_max_count,cargo_min_count,passenger_all_count,passenger_max_count,passenger_min_count,volume_all,volume_max,volume_min,etc_all_count,etc_max_count,etc_min_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,day,hour,minute,week,weekend
2016-09-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,37.0,30.0,28.0,31.0,17.0,18.0,37.0,30.0,66.0,104.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,37.0,39.0,73.0,119.0,119.0,90.0,1.0,1.3,1.10606060606,1.14423076923,1.19,1.125,37.0,30.0,66.0,104.0,100.0,80.0,67.0,477.0,119.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,104.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,104.0,30.0,161.0,37.0,17.0,1.14388489209,,,21,10,20,2,0
2016-09-21 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,30.0,28.0,31.0,17.0,18.0,11.0,30.0,66.0,104.0,100.0,80.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,39.0,73.0,119.0,119.0,90.0,83.0,1.3,1.10606060606,1.14423076923,1.19,1.125,1.15277777778,30.0,66.0,104.0,100.0,80.0,72.0,74.0,523.0,119.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,104.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,104.0,30.0,135.0,31.0,11.0,1.15707964602,,,21,10,40,2,0
2016-09-21 08:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,28.0,31.0,17.0,18.0,11.0,10.0,66.0,104.0,100.0,80.0,72.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,73.0,119.0,119.0,90.0,83.0,76.0,1.10606060606,1.14423076923,1.19,1.125,1.15277777778,1.13432835821,66.0,104.0,100.0,80.0,72.0,67.0,45.0,560.0,119.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,104.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,104.0,66.0,115.0,31.0,10.0,1.14519427403,,,21,11,0,2,0
2016-09-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,31.0,17.0,18.0,11.0,10.0,14.0,104.0,100.0,80.0,72.0,67.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,119.0,119.0,90.0,83.0,76.0,91.0,1.14423076923,1.19,1.125,1.15277777778,1.13432835821,1.22972972973,104.0,100.0,80.0,72.0,67.0,74.0,58.0,578.0,119.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,104.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,104.0,67.0,101.0,31.0,10.0,1.1629778672,,,21,11,20,2,0
2016-09-21 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,17.0,18.0,11.0,10.0,14.0,8.0,100.0,80.0,72.0,67.0,74.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,119.0,90.0,83.0,76.0,91.0,51.0,1.19,1.125,1.15277777778,1.13432835821,1.22972972973,1.13333333333,100.0,80.0,72.0,67.0,74.0,45.0,50.0,510.0,119.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,100.0,45.0,78.0,18.0,8.0,1.16438356164,,,21,11,40,2,0
2016-09-21 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,11.0,10.0,14.0,8.0,11.0,80.0,72.0,67.0,74.0,45.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,90.0,83.0,76.0,91.0,51.0,71.0,1.125,1.15277777778,1.13432835821,1.22972972973,1.13333333333,1.22413793103,80.0,72.0,67.0,74.0,45.0,58.0,63.0,462.0,91.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,80.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,80.0,45.0,72.0,18.0,8.0,1.16666666667,,,21,12,0,2,0
2016-09-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.0,10.0,14.0,8.0,11.0,8.0,72.0,67.0,74.0,45.0,58.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,83.0,76.0,91.0,51.0,71.0,64.0,1.15277777778,1.13432835821,1.22972972973,1.13333333333,1.22413793103,1.28,72.0,67.0,74.0,45.0,58.0,50.0,42.0,436.0,91.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,74.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,74.0,45.0,62.0,14.0,8.0,1.1912568306,,,21,12,20,2,0
2016-09-21 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,14.0,8.0,11.0,8.0,13.0,67.0,74.0,45.0,58.0,50.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,76.0,91.0,51.0,71.0,64.0,72.0,1.13432835821,1.22972972973,1.13333333333,1.22413793103,1.28,1.14285714286,67.0,74.0,45.0,58.0,50.0,63.0,55.0,425.0,91.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,74.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,74.0,45.0,64.0,14.0,8.0,1.19047619048,,,21,12,40,2,0
2016-09-21 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,14.0,8.0,11.0,8.0,13.0,10.0,74.0,45.0,58.0,50.0,63.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,91.0,51.0,71.0,64.0,72.0,48.0,1.22972972973,1.13333333333,1.22413793103,1.28,1.14285714286,1.14285714286,74.0,45.0,58.0,50.0,63.0,42.0,82.0,397.0,91.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,74.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,74.0,42.0,64.0,14.0,8.0,1.19578313253,,,21,13,0,2,0
2016-09-21 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.0,11.0,8.0,13.0,10.0,13.0,45.0,58.0,50.0,63.0,42.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,51.0,71.0,64.0,72.0,48.0,65.0,1.13333333333,1.22413793103,1.28,1.14285714286,1.14285714286,1.18181818182,45.0,58.0,50.0,63.0,42.0,55.0,72.0,371.0,72.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,63.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,63.0,42.0,63.0,13.0,8.0,1.18530351438,,,21,13,20,2,0
2016-09-21 11:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.0,8.0,13.0,10.0,13.0,22.0,58.0,50.0,63.0,42.0,55.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,71.0,64.0,72.0,48.0,65.0,91.0,1.22413793103,1.28,1.14285714286,1.14285714286,1.18181818182,1.10975609756,58.0,50.0,63.0,42.0,55.0,82.0,62.0,411.0,91.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,82.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,82.0,42.0,77.0,22.0,8.0,1.17428571429,,,21,13,40,2,0
2016-09-21 11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.0,13.0,10.0,13.0,22.0,22.0,50.0,63.0,42.0,55.0,82.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,64.0,72.0,48.0,65.0,91.0,96.0,1.28,1.14285714286,1.14285714286,1.18181818182,1.10975609756,1.33333333333,50.0,63.0,42.0,55.0,82.0,72.0,78.0,436.0,96.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,82.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,82.0,42.0,88.0,22.0,8.0,1.1978021978,,,21,14,0,2,0
2016-09-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,13.0,10.0,13.0,22.0,22.0,23.0,63.0,42.0,55.0,82.0,72.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,72.0,48.0,65.0,91.0,96.0,70.0,1.14285714286,1.14285714286,1.18181818182,1.10975609756,1.33333333333,1.12903225806,63.0,42.0,55.0,82.0,72.0,62.0,79.0,442.0,96.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,82.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,82.0,42.0,103.0,23.0,10.0,1.17553191489,,,21,14,20,2,0
2016-09-21 12:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,13.0,22.0,22.0,23.0,21.0,42.0,55.0,82.0,72.0,62.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,48.0,65.0,91.0,96.0,70.0,98.0,1.14285714286,1.18181818182,1.10975609756,1.33333333333,1.12903225806,1.25641025641,42.0,55.0,82.0,72.0,62.0,78.0,66.0,468.0,98.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,82.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,82.0,42.0,111.0,23.0,10.0,1.19693094629,,,21,14,40,2,0
2016-09-21 12:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,13.0,22.0,22.0,23.0,21.0,14.0,55.0,82.0,72.0,62.0,78.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,65.0,91.0,96.0,70.0,98.0,91.0,1.18181818182,1.10975609756,1.33333333333,1.12903225806,1.25641025641,1.15189873418,55.0,82.0,72.0,62.0,78.0,79.0,63.0,511.0,98.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,82.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,82.0,55.0,115.0,23.0,13.0,1.19392523364,,,21,15,0,2,0
2016-09-21 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,22.0,22.0,23.0,21.0,14.0,11.0,82.0,72.0,62.0,78.0,79.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,91.0,96.0,70.0,98.0,91.0,77.0,1.10975609756,1.33333333333,1.12903225806,1.25641025641,1.15189873418,1.16666666667,82.0,72.0,62.0,78.0,79.0,66.0,81.0,523.0,98.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,82.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,82.0,62.0,113.0,23.0,11.0,1.19134396355,,,21,15,20,2,0
2016-09-21 13:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,22.0,23.0,21.0,14.0,11.0,18.0,72.0,62.0,78.0,79.0,66.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,96.0,70.0,98.0,91.0,77.0,72.0,1.33333333333,1.12903225806,1.25641025641,1.15189873418,1.16666666667,1.14285714286,72.0,62.0,78.0,79.0,66.0,63.0,77.0,504.0,98.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,79.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,79.0,62.0,109.0,23.0,11.0,1.2,,,21,15,40,2,0
2016-09-21 13:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,23.0,21.0,14.0,11.0,18.0,18.0,62.0,78.0,79.0,66.0,63.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,70.0,98.0,91.0,77.0,72.0,103.0,1.12903225806,1.25641025641,1.15189873418,1.16666666667,1.14285714286,1.27160493827,62.0,78.0,79.0,66.0,63.0,81.0,66.0,511.0,103.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,81.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,81.0,62.0,105.0,23.0,11.0,1.19114219114,,,21,16,0,2,0
2016-09-21 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,21.0,14.0,11.0,18.0,18.0,16.0,78.0,79.0,66.0,63.0,81.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,98.0,91.0,77.0,72.0,103.0,94.0,1.25641025641,1.15189873418,1.16666666667,1.14285714286,1.27160493827,1.22077922078,78.0,79.0,66.0,63.0,81.0,77.0,81.0,535.0,103.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,81.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,81.0,63.0,98.0,21.0,11.0,1.20495495495,,,21,16,20,2,0
2016-09-21 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,14.0,11.0,18.0,18.0,16.0,16.0,79.0,66.0,63.0,81.0,77.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,91.0,77.0,72.0,103.0,94.0,74.0,1.15189873418,1.16666666667,1.14285714286,1.27160493827,1.22077922078,1.12121212121,79.0,66.0,63.0,81.0,77.0,66.0,99.0,511.0,103.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,81.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,81.0,63.0,93.0,18.0,11.0,1.18287037037,,,21,16,40,2,0
2016-09-21 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.0,18.0,18.0,16.0,16.0,14.0,66.0,63.0,81.0,77.0,66.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,77.0,72.0,103.0,94.0,74.0,98.0,1.16666666667,1.14285714286,1.27160493827,1.22077922078,1.12121212121,1.20987654321,66.0,63.0,81.0,77.0,66.0,81.0,88.0,518.0,103.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,81.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,81.0,63.0,93.0,18.0,11.0,1.1935483871,,,21,17,0,2,0
2016-09-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,18.0,16.0,16.0,14.0,22.0,63.0,81.0,77.0,66.0,81.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,72.0,103.0,94.0,74.0,98.0,113.0,1.14285714286,1.27160493827,1.22077922078,1.12121212121,1.20987654321,1.14141414141,63.0,81.0,77.0,66.0,81.0,99.0,77.0,554.0,113.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,99.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,99.0,63.0,104.0,22.0,14.0,1.18629550321,,,21,17,20,2,0
2016-09-21 15:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,16.0,16.0,14.0,22.0,18.0,81.0,77.0,66.0,81.0,99.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,103.0,94.0,74.0,98.0,113.0,94.0,1.27160493827,1.22077922078,1.12121212121,1.20987654321,1.14141414141,1.06818181818,81.0,77.0,66.0,81.0,99.0,88.0,83.0,576.0,113.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,99.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,99.0,66.0,104.0,22.0,14.0,1.17073170732,,,21,17,40,2,0
2016-09-21 15:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,16.0,16.0,14.0,22.0,18.0,21.0,77.0,66.0,81.0,99.0,88.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,94.0,74.0,98.0,113.0,94.0,83.0,1.22077922078,1.12121212121,1.20987654321,1.14141414141,1.06818181818,1.07792207792,77.0,66.0,81.0,99.0,88.0,77.0,58.0,556.0,113.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,99.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,99.0,66.0,107.0,22.0,14.0,1.1393442623,,,21,18,0,2,0
2016-09-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,16.0,14.0,22.0,18.0,21.0,21.0,66.0,81.0,99.0,88.0,77.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,74.0,98.0,113.0,94.0,83.0,89.0,1.12121212121,1.20987654321,1.14141414141,1.06818181818,1.07792207792,1.07228915663,66.0,81.0,99.0,88.0,77.0,83.0,72.0,551.0,113.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,99.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,99.0,66.0,112.0,22.0,14.0,1.11538461538,,,21,18,20,2,0
2016-09-21 16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,14.0,22.0,18.0,21.0,21.0,18.0,81.0,99.0,88.0,77.0,83.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,98.0,113.0,94.0,83.0,89.0,66.0,1.20987654321,1.14141414141,1.06818181818,1.07792207792,1.07228915663,1.13793103448,81.0,99.0,88.0,77.0,83.0,58.0,49.0,543.0,113.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,99.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,99.0,58.0,114.0,22.0,14.0,1.11728395062,,,21,18,40,2,0
2016-09-21 16:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,22.0,18.0,21.0,21.0,18.0,27.0,99.0,88.0,77.0,83.0,58.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,113.0,94.0,83.0,89.0,66.0,74.0,1.14141414141,1.06818181818,1.07792207792,1.07228915663,1.13793103448,1.02777777778,99.0,88.0,77.0,83.0,58.0,72.0,47.0,519.0,113.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,99.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,99.0,58.0,127.0,27.0,18.0,1.08805031447,,,21,19,0,2,0
2016-09-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,21.0,21.0,18.0,27.0,15.0,88.0,77.0,83.0,58.0,72.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,94.0,83.0,89.0,66.0,74.0,61.0,1.06818181818,1.07792207792,1.07228915663,1.13793103448,1.02777777778,1.24489795918,88.0,77.0,83.0,58.0,72.0,49.0,35.0,467.0,94.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,88.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,88.0,49.0,120.0,27.0,15.0,1.09367681499,,,21,19,20,2,0
2016-09-21 17:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,21.0,21.0,18.0,27.0,15.0,12.0,77.0,83.0,58.0,72.0,49.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,83.0,89.0,66.0,74.0,61.0,49.0,1.07792207792,1.07228915663,1.13793103448,1.02777777778,1.24489795918,1.04255319149,77.0,83.0,58.0,72.0,49.0,47.0,38.0,422.0,89.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,83.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,83.0,47.0,114.0,27.0,12.0,1.0932642487,,,21,19,40,2,0
2016-09-21 17:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,21.0,18.0,27.0,15.0,12.0,6.0,83.0,58.0,72.0,49.0,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,89.0,66.0,74.0,61.0,49.0,41.0,1.07228915663,1.13793103448,1.02777777778,1.24489795918,1.04255319149,1.17142857143,83.0,58.0,72.0,49.0,47.0,35.0,38.0,380.0,89.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,83.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,83.0,35.0,99.0,27.0,6.0,1.10465116279,,,21,20,0,2,0
2016-09-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,27.0,15.0,12.0,6.0,6.0,58.0,72.0,49.0,47.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,66.0,74.0,61.0,49.0,41.0,44.0,1.13793103448,1.02777777778,1.24489795918,1.04255319149,1.17142857143,1.15789473684,58.0,72.0,49.0,47.0,35.0,38.0,18.0,335.0,74.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,72.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,72.0,35.0,84.0,27.0,6.0,1.12040133779,,,21,20,20,2,0
2016-09-21 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,27.0,15.0,12.0,6.0,6.0,10.0,72.0,49.0,47.0,35.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,74.0,61.0,49.0,41.0,44.0,47.0,1.02777777778,1.24489795918,1.04255319149,1.17142857143,1.15789473684,1.23684210526,72.0,49.0,47.0,35.0,38.0,38.0,24.0,316.0,74.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,72.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,72.0,35.0,76.0,27.0,6.0,1.13261648746,,,21,20,40,2,0
2016-09-21 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,15.0,12.0,6.0,6.0,10.0,5.0,49.0,47.0,35.0,38.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,61.0,49.0,41.0,44.0,47.0,21.0,1.24489795918,1.04255319149,1.17142857143,1.15789473684,1.23684210526,1.16666666667,49.0,47.0,35.0,38.0,38.0,18.0,27.0,263.0,61.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,49.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,49.0,18.0,54.0,15.0,5.0,1.16888888889,,,21,21,0,2,0
2016-09-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.0,6.0,6.0,10.0,5.0,6.0,47.0,35.0,38.0,38.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,49.0,41.0,44.0,47.0,21.0,29.0,1.04255319149,1.17142857143,1.15789473684,1.23684210526,1.16666666667,1.20833333333,47.0,35.0,38.0,38.0,18.0,24.0,32.0,231.0,49.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,47.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,47.0,18.0,45.0,12.0,5.0,1.155,,,21,21,20,2,0
2016-09-21 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.0,6.0,10.0,5.0,6.0,8.0,35.0,38.0,38.0,18.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,41.0,44.0,47.0,21.0,29.0,29.0,1.17142857143,1.15789473684,1.23684210526,1.16666666667,1.20833333333,1.07407407407,35.0,38.0,38.0,18.0,24.0,27.0,26.0,211.0,47.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,38.0,18.0,41.0,10.0,5.0,1.17222222222,,,21,21,40,2,0
