,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,hour,minute,week,weekend
2016-09-27 08:00:00,9.0,5.0,5.0,2.0,1.0,2.0,19.0,10.0,11.0,5.0,2.0,4.0,2.11111111111,2.0,2.2,2.5,2.0,2.0,25.0,11.0,18.0,16.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,40.0,59.0,56.0,64.0,43.0,51.0,43.0,59.0,56.0,64.0,43.0,1.0,1.075,1.0,1.0,1.0,1.0,70.0,53.0,70.0,61.0,66.0,47.0,1.16666666667,1.17777777778,1.09375,1.05172413793,1.01538461538,1.04444444444,60.0,45.0,64.0,58.0,65.0,45.0,50.0,367.0,51.0,316.0,0.0,24.0,313.0,337.0,99.0,1.08902077151,2.125,1.00958466454,10H,0M,1W,1
2016-09-27 08:20:00,5.0,5.0,2.0,1.0,2.0,3.0,10.0,11.0,5.0,2.0,4.0,6.0,2.0,2.2,2.5,2.0,2.0,2.0,11.0,18.0,16.0,21.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,59.0,56.0,64.0,43.0,47.0,43.0,59.0,56.0,64.0,43.0,47.0,1.075,1.0,1.0,1.0,1.0,1.0,53.0,70.0,61.0,66.0,47.0,53.0,1.17777777778,1.09375,1.05172413793,1.01538461538,1.04444444444,1.06,45.0,64.0,58.0,65.0,45.0,50.0,35.0,350.0,38.0,312.0,0.0,18.0,309.0,327.0,90.0,1.07033639144,2.11111111111,1.00970873786,10H,20M,1W,1
2016-09-27 08:40:00,5.0,2.0,1.0,2.0,3.0,6.0,11.0,5.0,2.0,4.0,6.0,12.0,2.2,2.5,2.0,2.0,2.0,2.0,18.0,16.0,21.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,56.0,64.0,43.0,47.0,29.0,59.0,56.0,64.0,43.0,47.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,61.0,66.0,47.0,53.0,41.0,1.09375,1.05172413793,1.01538461538,1.04444444444,1.06,1.17142857143,64.0,58.0,65.0,45.0,50.0,35.0,58.0,338.0,40.0,298.0,0.0,19.0,298.0,317.0,87.0,1.06624605678,2.10526315789,1.0,10H,40M,1W,1
2016-09-27 09:00:00,2.0,1.0,2.0,3.0,6.0,8.0,5.0,2.0,4.0,6.0,12.0,22.0,2.5,2.0,2.0,2.0,2.0,2.75,16.0,21.0,8.0,16.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,64.0,43.0,47.0,29.0,50.0,56.0,64.0,43.0,47.0,29.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,61.0,66.0,47.0,53.0,41.0,72.0,1.05172413793,1.01538461538,1.04444444444,1.06,1.17142857143,1.24137931034,58.0,65.0,45.0,50.0,35.0,58.0,31.0,340.0,51.0,289.0,0.0,22.0,289.0,311.0,83.0,1.09324758842,2.31818181818,1.0,11H,0M,1W,1
2016-09-27 09:20:00,1.0,2.0,3.0,6.0,8.0,4.0,2.0,4.0,6.0,12.0,22.0,8.0,2.0,2.0,2.0,2.0,2.75,2.0,21.0,8.0,16.0,8.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,43.0,47.0,29.0,50.0,27.0,64.0,43.0,47.0,29.0,50.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,47.0,53.0,41.0,72.0,35.0,1.01538461538,1.04444444444,1.06,1.17142857143,1.24137931034,1.12903225806,65.0,45.0,50.0,35.0,58.0,31.0,47.0,314.0,54.0,260.0,0.0,24.0,260.0,284.0,70.0,1.10563380282,2.25,1.0,11H,20M,1W,1
2016-09-27 09:40:00,2.0,3.0,6.0,8.0,4.0,7.0,4.0,6.0,12.0,22.0,8.0,15.0,2.0,2.0,2.0,2.75,2.0,2.14285714286,8.0,16.0,8.0,14.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,47.0,29.0,50.0,27.0,40.0,43.0,47.0,29.0,50.0,27.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,53.0,41.0,72.0,35.0,55.0,1.04444444444,1.06,1.17142857143,1.24137931034,1.12903225806,1.17021276596,45.0,50.0,35.0,58.0,31.0,47.0,33.0,303.0,67.0,236.0,0.0,30.0,236.0,266.0,58.0,1.13909774436,2.23333333333,1.0,11H,40M,1W,1
2016-09-27 10:00:00,3.0,6.0,8.0,4.0,7.0,4.0,6.0,12.0,22.0,8.0,15.0,8.0,2.0,2.0,2.75,2.0,2.14285714286,2.0,16.0,8.0,14.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,29.0,50.0,27.0,40.0,29.0,47.0,29.0,50.0,27.0,40.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,41.0,72.0,35.0,55.0,37.0,1.06,1.17142857143,1.24137931034,1.12903225806,1.17021276596,1.12121212121,50.0,35.0,58.0,31.0,47.0,33.0,34.0,293.0,71.0,222.0,0.0,32.0,222.0,254.0,55.0,1.15354330709,2.21875,1.0,12H,0M,1W,1
2016-09-27 10:20:00,6.0,8.0,4.0,7.0,4.0,2.0,12.0,22.0,8.0,15.0,8.0,4.0,2.0,2.75,2.0,2.14285714286,2.0,2.0,8.0,14.0,3.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,27.0,40.0,29.0,32.0,29.0,50.0,27.0,40.0,29.0,38.0,1.0,1.0,1.0,1.0,1.0,1.1875,41.0,72.0,35.0,55.0,37.0,42.0,1.17142857143,1.24137931034,1.12903225806,1.17021276596,1.12121212121,1.23529411765,35.0,58.0,31.0,47.0,33.0,34.0,44.0,282.0,69.0,213.0,0.0,31.0,207.0,238.0,47.0,1.18487394958,2.22580645161,1.02898550725,12H,20M,1W,1
2016-09-27 10:40:00,8.0,4.0,7.0,4.0,2.0,5.0,22.0,8.0,15.0,8.0,4.0,11.0,2.75,2.0,2.14285714286,2.0,2.0,2.2,14.0,3.0,9.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,27.0,40.0,29.0,32.0,39.0,50.0,27.0,40.0,29.0,38.0,39.0,1.0,1.0,1.0,1.0,1.1875,1.0,72.0,35.0,55.0,37.0,42.0,50.0,1.24137931034,1.12903225806,1.17021276596,1.12121212121,1.23529411765,1.13636363636,58.0,31.0,47.0,33.0,34.0,44.0,37.0,291.0,68.0,223.0,0.0,30.0,217.0,247.0,51.0,1.17813765182,2.26666666667,1.02764976959,12H,40M,1W,1
2016-09-27 11:00:00,4.0,7.0,4.0,2.0,5.0,4.0,8.0,15.0,8.0,4.0,11.0,8.0,2.0,2.14285714286,2.0,2.0,2.2,2.0,3.0,9.0,5.0,8.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,29.0,32.0,39.0,33.0,27.0,40.0,29.0,38.0,39.0,33.0,1.0,1.0,1.0,1.1875,1.0,1.0,35.0,55.0,37.0,42.0,50.0,41.0,1.12903225806,1.17021276596,1.12121212121,1.23529411765,1.13636363636,1.10810810811,31.0,47.0,33.0,34.0,44.0,37.0,57.0,260.0,54.0,206.0,0.0,26.0,200.0,226.0,45.0,1.15044247788,2.07692307692,1.03,13H,0M,1W,1
2016-09-27 11:20:00,7.0,4.0,2.0,5.0,4.0,8.0,15.0,8.0,4.0,11.0,8.0,19.0,2.14285714286,2.0,2.0,2.2,2.0,2.375,9.0,5.0,8.0,12.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,29.0,32.0,39.0,33.0,49.0,40.0,29.0,38.0,39.0,33.0,49.0,1.0,1.0,1.1875,1.0,1.0,1.0,55.0,37.0,42.0,50.0,41.0,68.0,1.17021276596,1.12121212121,1.23529411765,1.13636363636,1.10810810811,1.19298245614,47.0,33.0,34.0,44.0,37.0,57.0,54.0,293.0,65.0,228.0,0.0,30.0,222.0,252.0,57.0,1.1626984127,2.16666666667,1.02702702703,13H,20M,1W,1
2016-09-27 11:40:00,4.0,2.0,5.0,4.0,8.0,7.0,8.0,4.0,11.0,8.0,19.0,14.0,2.0,2.0,2.2,2.0,2.375,2.0,5.0,8.0,12.0,8.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,39.0,33.0,49.0,47.0,29.0,38.0,39.0,33.0,49.0,47.0,1.0,1.1875,1.0,1.0,1.0,1.0,37.0,42.0,50.0,41.0,68.0,61.0,1.12121212121,1.23529411765,1.13636363636,1.10810810811,1.19298245614,1.12962962963,33.0,34.0,44.0,37.0,57.0,54.0,90.0,299.0,64.0,235.0,0.0,30.0,229.0,259.0,63.0,1.15444015444,2.13333333333,1.02620087336,13H,40M,1W,1
2016-09-27 12:00:00,2.0,5.0,4.0,8.0,7.0,10.0,4.0,11.0,8.0,19.0,14.0,26.0,2.0,2.2,2.0,2.375,2.0,2.6,8.0,12.0,8.0,15.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,39.0,33.0,49.0,47.0,80.0,38.0,39.0,33.0,49.0,47.0,86.0,1.1875,1.0,1.0,1.0,1.0,1.075,42.0,50.0,41.0,68.0,61.0,112.0,1.23529411765,1.13636363636,1.10810810811,1.19298245614,1.12962962963,1.24444444444,34.0,44.0,37.0,57.0,54.0,90.0,54.0,374.0,82.0,292.0,0.0,36.0,280.0,316.0,74.0,1.1835443038,2.27777777778,1.04285714286,14H,0M,1W,1
2016-09-27 12:20:00,5.0,4.0,8.0,7.0,10.0,6.0,11.0,8.0,19.0,14.0,26.0,14.0,2.2,2.0,2.375,2.0,2.6,2.33333333333,12.0,8.0,15.0,15.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,33.0,49.0,47.0,80.0,48.0,39.0,33.0,49.0,47.0,86.0,51.0,1.0,1.0,1.0,1.0,1.075,1.0625,50.0,41.0,68.0,61.0,112.0,65.0,1.13636363636,1.10810810811,1.19298245614,1.12962962963,1.24444444444,1.2037037037,44.0,37.0,57.0,54.0,90.0,54.0,47.0,397.0,92.0,305.0,0.0,40.0,296.0,336.0,78.0,1.18154761905,2.3,1.03040540541,14H,20M,1W,1
2016-09-27 12:40:00,4.0,8.0,7.0,10.0,6.0,4.0,8.0,19.0,14.0,26.0,14.0,8.0,2.0,2.375,2.0,2.6,2.33333333333,2.0,8.0,15.0,15.0,16.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,49.0,47.0,80.0,48.0,43.0,33.0,49.0,47.0,86.0,51.0,43.0,1.0,1.0,1.0,1.075,1.0625,1.0,41.0,68.0,61.0,112.0,65.0,51.0,1.10810810811,1.19298245614,1.12962962963,1.24444444444,1.2037037037,1.08510638298,37.0,57.0,54.0,90.0,54.0,47.0,38.0,398.0,89.0,309.0,0.0,39.0,300.0,339.0,78.0,1.17404129794,2.28205128205,1.03,14H,40M,1W,1
2016-09-27 13:00:00,8.0,7.0,10.0,6.0,4.0,2.0,19.0,14.0,26.0,14.0,8.0,4.0,2.375,2.0,2.6,2.33333333333,2.0,2.0,15.0,15.0,16.0,12.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,47.0,80.0,48.0,43.0,36.0,49.0,47.0,86.0,51.0,43.0,36.0,1.0,1.0,1.075,1.0625,1.0,1.0,68.0,61.0,112.0,65.0,51.0,40.0,1.19298245614,1.12962962963,1.24444444444,1.2037037037,1.08510638298,1.05263157895,57.0,54.0,90.0,54.0,47.0,38.0,39.0,397.0,85.0,312.0,0.0,37.0,303.0,340.0,74.0,1.16764705882,2.2972972973,1.0297029703,15H,0M,1W,1
2016-09-27 13:20:00,7.0,10.0,6.0,4.0,2.0,2.0,14.0,26.0,14.0,8.0,4.0,4.0,2.0,2.6,2.33333333333,2.0,2.0,2.0,15.0,16.0,12.0,12.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,80.0,48.0,43.0,36.0,37.0,47.0,86.0,51.0,43.0,36.0,37.0,1.0,1.075,1.0625,1.0,1.0,1.0,61.0,112.0,65.0,51.0,40.0,41.0,1.12962962963,1.24444444444,1.2037037037,1.08510638298,1.05263157895,1.05128205128,54.0,90.0,54.0,47.0,38.0,39.0,47.0,370.0,70.0,300.0,0.0,31.0,291.0,322.0,72.0,1.14906832298,2.25806451613,1.03092783505,15H,20M,1W,1
2016-09-27 13:40:00,10.0,6.0,4.0,2.0,2.0,4.0,26.0,14.0,8.0,4.0,4.0,9.0,2.6,2.33333333333,2.0,2.0,2.0,2.25,16.0,12.0,12.0,4.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,48.0,43.0,36.0,37.0,43.0,86.0,51.0,43.0,36.0,37.0,43.0,1.075,1.0625,1.0,1.0,1.0,1.0,112.0,65.0,51.0,40.0,41.0,52.0,1.24444444444,1.2037037037,1.08510638298,1.05263157895,1.05128205128,1.10638297872,90.0,54.0,47.0,38.0,39.0,47.0,44.0,361.0,65.0,296.0,0.0,28.0,287.0,315.0,72.0,1.14603174603,2.32142857143,1.03135888502,15H,40M,1W,1
2016-09-27 14:00:00,6.0,4.0,2.0,2.0,4.0,5.0,14.0,8.0,4.0,4.0,9.0,15.0,2.33333333333,2.0,2.0,2.0,2.25,3.0,12.0,12.0,4.0,13.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,43.0,36.0,37.0,43.0,39.0,51.0,43.0,36.0,37.0,43.0,39.0,1.0625,1.0,1.0,1.0,1.0,1.0,65.0,51.0,40.0,41.0,52.0,54.0,1.2037037037,1.08510638298,1.05263157895,1.05128205128,1.10638297872,1.22727272727,54.0,47.0,38.0,39.0,47.0,44.0,58.0,303.0,54.0,249.0,0.0,23.0,246.0,269.0,67.0,1.12639405204,2.34782608696,1.01219512195,16H,0M,1W,1
2016-09-27 14:20:00,4.0,2.0,2.0,4.0,5.0,1.0,8.0,4.0,4.0,9.0,15.0,2.0,2.0,2.0,2.0,2.25,3.0,2.0,12.0,4.0,13.0,15.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,36.0,37.0,43.0,39.0,56.0,43.0,36.0,37.0,43.0,39.0,59.0,1.0,1.0,1.0,1.0,1.0,1.05357142857,51.0,40.0,41.0,52.0,54.0,61.0,1.08510638298,1.05263157895,1.05128205128,1.10638297872,1.22727272727,1.05172413793,47.0,38.0,39.0,47.0,44.0,58.0,53.0,299.0,42.0,257.0,1.0,18.0,254.0,273.0,71.0,1.09523809524,2.33333333333,1.01181102362,16H,20M,1W,1
2016-09-27 14:40:00,2.0,2.0,4.0,5.0,1.0,4.0,4.0,4.0,9.0,15.0,2.0,8.0,2.0,2.0,2.25,3.0,2.0,2.0,4.0,13.0,15.0,11.0,16.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,37.0,43.0,39.0,56.0,49.0,36.0,37.0,43.0,39.0,59.0,52.0,1.0,1.0,1.0,1.0,1.05357142857,1.0612244898,40.0,41.0,52.0,54.0,61.0,60.0,1.05263157895,1.05128205128,1.10638297872,1.22727272727,1.05172413793,1.1320754717,38.0,39.0,47.0,44.0,58.0,53.0,48.0,308.0,42.0,266.0,1.0,18.0,260.0,279.0,76.0,1.10394265233,2.33333333333,1.02307692308,16H,40M,1W,1
2016-09-27 15:00:00,2.0,4.0,5.0,1.0,4.0,1.0,4.0,9.0,15.0,2.0,8.0,2.0,2.0,2.25,3.0,2.0,2.0,2.0,13.0,15.0,11.0,16.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,43.0,39.0,56.0,49.0,47.0,37.0,43.0,39.0,59.0,52.0,50.0,1.0,1.0,1.0,1.05357142857,1.0612244898,1.06382978723,41.0,52.0,54.0,61.0,60.0,52.0,1.05128205128,1.10638297872,1.22727272727,1.05172413793,1.1320754717,1.08333333333,39.0,47.0,44.0,58.0,53.0,48.0,52.0,320.0,40.0,280.0,1.0,17.0,271.0,289.0,83.0,1.10726643599,2.35294117647,1.0332103321,17H,0M,1W,1
2016-09-27 15:20:00,4.0,5.0,1.0,4.0,1.0,6.0,9.0,15.0,2.0,8.0,2.0,13.0,2.25,3.0,2.0,2.0,2.0,2.16666666667,15.0,11.0,16.0,17.0,11.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,39.0,56.0,49.0,47.0,46.0,43.0,39.0,59.0,52.0,50.0,46.0,1.0,1.0,1.05357142857,1.0612244898,1.06382978723,1.0,52.0,54.0,61.0,60.0,52.0,59.0,1.10638297872,1.22727272727,1.05172413793,1.1320754717,1.08333333333,1.13461538462,47.0,44.0,58.0,53.0,48.0,52.0,77.0,338.0,49.0,289.0,1.0,21.0,280.0,302.0,86.0,1.11920529801,2.33333333333,1.03214285714,17H,20M,1W,1
2016-09-27 15:40:00,5.0,1.0,4.0,1.0,6.0,9.0,15.0,2.0,8.0,2.0,13.0,27.0,3.0,2.0,2.0,2.0,2.16666666667,3.0,11.0,16.0,17.0,11.0,16.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,56.0,49.0,47.0,46.0,68.0,39.0,59.0,52.0,50.0,46.0,68.0,1.0,1.05357142857,1.0612244898,1.06382978723,1.0,1.0,54.0,61.0,60.0,52.0,59.0,95.0,1.22727272727,1.05172413793,1.1320754717,1.08333333333,1.13461538462,1.23376623377,44.0,58.0,53.0,48.0,52.0,77.0,45.0,381.0,67.0,314.0,1.0,26.0,305.0,332.0,77.0,1.14759036145,2.57692307692,1.02950819672,17H,40M,1W,1
2016-09-27 16:00:00,1.0,4.0,1.0,6.0,9.0,1.0,2.0,8.0,2.0,13.0,27.0,2.0,2.0,2.0,2.0,2.16666666667,3.0,2.0,16.0,17.0,11.0,16.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,49.0,47.0,46.0,68.0,44.0,59.0,52.0,50.0,46.0,68.0,44.0,1.05357142857,1.0612244898,1.06382978723,1.0,1.0,1.0,61.0,60.0,52.0,59.0,95.0,46.0,1.05172413793,1.1320754717,1.08333333333,1.13461538462,1.23376623377,1.02222222222,58.0,53.0,48.0,52.0,77.0,45.0,30.0,373.0,54.0,319.0,1.0,22.0,310.0,333.0,77.0,1.12012012012,2.45454545455,1.02903225806,18H,0M,1W,1
2016-09-27 16:20:00,4.0,1.0,6.0,9.0,1.0,1.0,8.0,2.0,13.0,27.0,2.0,2.0,2.0,2.0,2.16666666667,3.0,2.0,2.0,17.0,11.0,16.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,47.0,46.0,68.0,44.0,29.0,52.0,50.0,46.0,68.0,44.0,29.0,1.0612244898,1.06382978723,1.0,1.0,1.0,1.0,60.0,52.0,59.0,95.0,46.0,31.0,1.1320754717,1.08333333333,1.13461538462,1.23376623377,1.02222222222,1.03333333333,53.0,48.0,52.0,77.0,45.0,30.0,18.0,343.0,54.0,289.0,0.0,22.0,283.0,305.0,67.0,1.12459016393,2.45454545455,1.02120141343,18H,20M,1W,1
2016-09-27 16:40:00,1.0,6.0,9.0,1.0,1.0,2.0,2.0,13.0,27.0,2.0,2.0,4.0,2.0,2.16666666667,3.0,2.0,2.0,2.0,11.0,16.0,6.0,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,46.0,68.0,44.0,29.0,16.0,50.0,46.0,68.0,44.0,29.0,16.0,1.06382978723,1.0,1.0,1.0,1.0,1.0,52.0,59.0,95.0,46.0,31.0,20.0,1.08333333333,1.13461538462,1.23376623377,1.02222222222,1.03333333333,1.11111111111,48.0,52.0,77.0,45.0,30.0,18.0,12.0,303.0,50.0,253.0,0.0,20.0,250.0,270.0,55.0,1.12222222222,2.5,1.012,18H,40M,1W,1
2016-09-27 17:00:00,6.0,9.0,1.0,1.0,2.0,1.0,13.0,27.0,2.0,2.0,4.0,2.0,2.16666666667,3.0,2.0,2.0,2.0,2.0,16.0,6.0,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,68.0,44.0,29.0,16.0,11.0,46.0,68.0,44.0,29.0,16.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,95.0,46.0,31.0,20.0,13.0,1.13461538462,1.23376623377,1.02222222222,1.03333333333,1.11111111111,1.08333333333,52.0,77.0,45.0,30.0,18.0,12.0,40.0,264.0,50.0,214.0,0.0,20.0,214.0,234.0,44.0,1.12820512821,2.5,1.0,19H,0M,1W,1
2016-09-27 17:20:00,9.0,1.0,1.0,2.0,1.0,3.0,27.0,2.0,2.0,4.0,2.0,9.0,3.0,2.0,2.0,2.0,2.0,3.0,6.0,11.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,44.0,29.0,16.0,11.0,37.0,68.0,44.0,29.0,16.0,11.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,46.0,31.0,20.0,13.0,46.0,1.23376623377,1.02222222222,1.03333333333,1.11111111111,1.08333333333,1.15,77.0,45.0,30.0,18.0,12.0,40.0,37.0,251.0,46.0,205.0,0.0,17.0,205.0,222.0,33.0,1.13063063063,2.70588235294,1.0,19H,20M,1W,1
2016-09-27 17:40:00,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,9.0,5.0,2.0,2.0,2.0,2.0,3.0,2.5,11.0,6.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,29.0,16.0,11.0,37.0,35.0,44.0,29.0,16.0,11.0,37.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,31.0,20.0,13.0,46.0,40.0,1.02222222222,1.03333333333,1.11111111111,1.08333333333,1.15,1.08108108108,45.0,30.0,18.0,12.0,40.0,37.0,55.0,196.0,24.0,172.0,0.0,10.0,172.0,182.0,36.0,1.07692307692,2.4,1.0,19H,40M,1W,1
2016-09-27 18:00:00,1.0,2.0,1.0,3.0,2.0,8.0,2.0,4.0,2.0,9.0,5.0,25.0,2.0,2.0,2.0,3.0,2.5,3.125,6.0,5.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,11.0,37.0,35.0,47.0,29.0,16.0,11.0,37.0,35.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,20.0,13.0,46.0,40.0,72.0,1.03333333333,1.11111111111,1.08333333333,1.15,1.08108108108,1.30909090909,30.0,18.0,12.0,40.0,37.0,55.0,47.0,222.0,47.0,175.0,0.0,17.0,175.0,192.0,28.0,1.15625,2.76470588235,1.0,20H,0M,1W,1
2016-09-27 18:20:00,2.0,1.0,3.0,2.0,8.0,6.0,4.0,2.0,9.0,5.0,25.0,13.0,2.0,2.0,3.0,2.5,3.125,2.16666666667,5.0,0.0,5.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,37.0,35.0,47.0,41.0,16.0,11.0,37.0,35.0,47.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,13.0,46.0,40.0,72.0,54.0,1.11111111111,1.08333333333,1.15,1.08108108108,1.30909090909,1.14893617021,18.0,12.0,40.0,37.0,55.0,47.0,51.0,245.0,58.0,187.0,0.0,22.0,187.0,209.0,26.0,1.17224880383,2.63636363636,1.0,20H,20M,1W,1
2016-09-27 18:40:00,1.0,3.0,2.0,8.0,6.0,7.0,2.0,9.0,5.0,25.0,13.0,22.0,2.0,3.0,2.5,3.125,2.16666666667,3.14285714286,0.0,5.0,9.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,35.0,47.0,41.0,44.0,11.0,37.0,35.0,47.0,41.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,46.0,40.0,72.0,54.0,66.0,1.08333333333,1.15,1.08108108108,1.30909090909,1.14893617021,1.29411764706,12.0,40.0,37.0,55.0,47.0,51.0,44.0,291.0,76.0,215.0,0.0,27.0,215.0,242.0,27.0,1.20247933884,2.81481481481,1.0,20H,40M,1W,1
2016-09-27 19:00:00,3.0,2.0,8.0,6.0,7.0,10.0,9.0,5.0,25.0,13.0,22.0,21.0,3.0,2.5,3.125,2.16666666667,3.14285714286,2.1,5.0,9.0,3.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,35.0,47.0,41.0,44.0,34.0,37.0,35.0,47.0,41.0,44.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,40.0,72.0,54.0,66.0,55.0,1.15,1.08108108108,1.30909090909,1.14893617021,1.29411764706,1.25,40.0,37.0,55.0,47.0,51.0,44.0,34.0,333.0,95.0,238.0,0.0,36.0,238.0,274.0,33.0,1.21532846715,2.63888888889,1.0,21H,0M,1W,1
2016-09-27 19:20:00,2.0,8.0,6.0,7.0,10.0,9.0,5.0,25.0,13.0,22.0,21.0,21.0,2.5,3.125,2.16666666667,3.14285714286,2.1,2.33333333333,9.0,3.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,47.0,41.0,44.0,34.0,25.0,35.0,47.0,41.0,44.0,34.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,72.0,54.0,66.0,55.0,46.0,1.08108108108,1.30909090909,1.14893617021,1.29411764706,1.25,1.35294117647,37.0,55.0,47.0,51.0,44.0,34.0,39.0,333.0,107.0,226.0,0.0,42.0,226.0,268.0,34.0,1.24253731343,2.54761904762,1.0,21H,20M,1W,1
2016-09-27 19:40:00,8.0,6.0,7.0,10.0,9.0,10.0,25.0,13.0,22.0,21.0,21.0,20.0,3.125,2.16666666667,3.14285714286,2.1,2.33333333333,2.0,3.0,4.0,6.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,41.0,44.0,34.0,25.0,29.0,47.0,41.0,44.0,34.0,25.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,54.0,66.0,55.0,46.0,49.0,1.30909090909,1.14893617021,1.29411764706,1.25,1.35294117647,1.25641025641,55.0,47.0,51.0,44.0,34.0,39.0,26.0,342.0,122.0,220.0,0.0,50.0,220.0,270.0,29.0,1.26666666667,2.44,1.0,21H,40M,1W,1
