,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,hour,minute,week,weekend
2016-09-26 02:20:00,2.0,4.0,2.0,2.0,4.0,4.0,6.0,9.0,7.0,6.0,14.0,16.0,3.0,2.25,3.5,3.0,3.5,4.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,9.0,8.0,13.0,14.0,10.0,18.0,9.0,8.0,13.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,27.0,16.0,14.0,27.0,30.0,1.33333333333,1.22727272727,1.45454545455,1.4,1.58823529412,1.66666666667,12.0,22.0,11.0,10.0,17.0,18.0,9.0,130.0,58.0,72.0,0.0,18.0,72.0,90.0,7.0,1.44444444444,3.22222222222,1.0,5H,0M,0W,1
2016-09-26 02:40:00,4.0,2.0,2.0,4.0,4.0,4.0,9.0,7.0,6.0,14.0,16.0,11.0,2.25,3.5,3.0,3.5,4.0,2.75,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,8.0,13.0,14.0,12.0,18.0,9.0,8.0,13.0,14.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,16.0,14.0,27.0,30.0,23.0,1.22727272727,1.45454545455,1.4,1.58823529412,1.66666666667,1.4375,22.0,11.0,10.0,17.0,18.0,16.0,16.0,137.0,63.0,74.0,0.0,20.0,74.0,94.0,8.0,1.45744680851,3.15,1.0,5H,20M,0W,1
2016-09-26 03:00:00,2.0,2.0,4.0,4.0,4.0,3.0,7.0,6.0,14.0,16.0,11.0,9.0,3.5,3.0,3.5,4.0,2.75,3.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,13.0,14.0,12.0,14.0,9.0,8.0,13.0,14.0,12.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,14.0,27.0,30.0,23.0,23.0,1.45454545455,1.4,1.58823529412,1.66666666667,1.4375,1.35294117647,11.0,10.0,17.0,18.0,16.0,17.0,26.0,133.0,63.0,70.0,0.0,19.0,70.0,89.0,6.0,1.49438202247,3.31578947368,1.0,5H,40M,0W,1
2016-09-26 03:20:00,2.0,4.0,4.0,4.0,3.0,6.0,6.0,14.0,16.0,11.0,9.0,12.0,3.0,3.5,4.0,2.75,3.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,14.0,12.0,14.0,3.0,8.0,13.0,14.0,12.0,14.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,27.0,30.0,23.0,23.0,15.0,1.4,1.58823529412,1.66666666667,1.4375,1.35294117647,1.66666666667,10.0,17.0,18.0,16.0,17.0,9.0,42.0,132.0,68.0,64.0,0.0,23.0,64.0,87.0,7.0,1.51724137931,2.95652173913,1.0,6H,0M,0W,1
2016-09-26 03:40:00,4.0,4.0,4.0,3.0,6.0,5.0,14.0,16.0,11.0,9.0,12.0,10.0,3.5,4.0,2.75,3.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,12.0,14.0,3.0,11.0,13.0,14.0,12.0,14.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,30.0,23.0,23.0,15.0,21.0,1.58823529412,1.66666666667,1.4375,1.35294117647,1.66666666667,1.3125,17.0,18.0,16.0,17.0,9.0,16.0,67.0,139.0,72.0,67.0,0.0,26.0,67.0,93.0,10.0,1.49462365591,2.76923076923,1.0,6H,20M,0W,1
2016-09-26 04:00:00,4.0,4.0,3.0,6.0,5.0,6.0,16.0,11.0,9.0,12.0,10.0,12.0,4.0,2.75,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,14.0,3.0,11.0,20.0,14.0,12.0,14.0,3.0,11.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,23.0,23.0,15.0,21.0,32.0,1.66666666667,1.4375,1.35294117647,1.66666666667,1.3125,1.23076923077,18.0,16.0,17.0,9.0,16.0,26.0,92.0,144.0,70.0,74.0,0.0,28.0,74.0,102.0,16.0,1.41176470588,2.5,1.0,6H,40M,0W,1
2016-09-26 04:20:00,4.0,3.0,6.0,5.0,6.0,14.0,11.0,9.0,12.0,10.0,12.0,28.0,2.75,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,3.0,11.0,20.0,28.0,12.0,14.0,3.0,11.0,20.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,23.0,15.0,21.0,32.0,56.0,1.4375,1.35294117647,1.66666666667,1.3125,1.23076923077,1.33333333333,16.0,17.0,9.0,16.0,26.0,42.0,159.0,170.0,82.0,88.0,0.0,38.0,88.0,126.0,17.0,1.34920634921,2.15789473684,1.0,7H,0M,0W,1
2016-09-26 04:40:00,3.0,6.0,5.0,6.0,14.0,20.0,9.0,12.0,10.0,12.0,28.0,40.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,6.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,11.0,20.0,28.0,47.0,14.0,3.0,11.0,20.0,28.0,50.0,1.0,1.0,1.0,1.0,1.0,1.06382978723,23.0,15.0,21.0,32.0,56.0,90.0,1.35294117647,1.66666666667,1.3125,1.23076923077,1.33333333333,1.34328358209,17.0,9.0,16.0,26.0,42.0,67.0,162.0,237.0,111.0,126.0,0.0,54.0,123.0,177.0,30.0,1.33898305085,2.05555555556,1.0243902439,7H,20M,0W,1
2016-09-26 05:00:00,6.0,5.0,6.0,14.0,20.0,15.0,12.0,10.0,12.0,28.0,40.0,31.0,2.0,2.0,2.0,2.0,2.0,2.06666666667,1.0,3.0,6.0,3.0,16.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,20.0,28.0,47.0,77.0,3.0,11.0,20.0,28.0,50.0,83.0,1.0,1.0,1.0,1.0,1.06382978723,1.07792207792,15.0,21.0,32.0,56.0,90.0,114.0,1.66666666667,1.3125,1.23076923077,1.33333333333,1.34328358209,1.23913043478,9.0,16.0,26.0,42.0,67.0,92.0,151.0,328.0,133.0,195.0,0.0,66.0,186.0,252.0,59.0,1.30158730159,2.01515151515,1.04838709677,7H,40M,0W,1
2016-09-26 05:20:00,5.0,6.0,14.0,20.0,15.0,19.0,10.0,12.0,28.0,40.0,31.0,41.0,2.0,2.0,2.0,2.0,2.06666666667,2.15789473684,3.0,6.0,3.0,16.0,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,28.0,47.0,77.0,140.0,11.0,20.0,28.0,50.0,83.0,155.0,1.0,1.0,1.0,1.06382978723,1.07792207792,1.10714285714,21.0,32.0,56.0,90.0,114.0,196.0,1.3125,1.23076923077,1.33333333333,1.34328358209,1.23913043478,1.23270440252,16.0,26.0,42.0,67.0,92.0,159.0,180.0,509.0,162.0,347.0,0.0,79.0,323.0,402.0,110.0,1.26616915423,2.05063291139,1.07430340557,8H,0M,0W,1
2016-09-26 05:40:00,6.0,14.0,20.0,15.0,19.0,16.0,12.0,28.0,40.0,31.0,41.0,34.0,2.0,2.0,2.0,2.06666666667,2.15789473684,2.125,6.0,3.0,16.0,30.0,52.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,47.0,77.0,140.0,146.0,20.0,28.0,50.0,83.0,155.0,146.0,1.0,1.0,1.06382978723,1.07792207792,1.10714285714,1.0,32.0,56.0,90.0,114.0,196.0,180.0,1.23076923077,1.33333333333,1.34328358209,1.23913043478,1.23270440252,1.11111111111,26.0,42.0,67.0,92.0,159.0,162.0,172.0,668.0,186.0,482.0,0.0,90.0,458.0,548.0,165.0,1.21897810219,2.06666666667,1.05240174672,8H,20M,0W,1
2016-09-26 06:00:00,14.0,20.0,15.0,19.0,16.0,14.0,28.0,40.0,31.0,41.0,34.0,28.0,2.0,2.0,2.06666666667,2.15789473684,2.125,2.0,3.0,16.0,30.0,52.0,58.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,47.0,77.0,140.0,146.0,137.0,28.0,50.0,83.0,155.0,146.0,146.0,1.0,1.06382978723,1.07792207792,1.10714285714,1.0,1.06569343066,56.0,90.0,114.0,196.0,180.0,174.0,1.33333333333,1.34328358209,1.23913043478,1.23270440252,1.11111111111,1.15231788079,42.0,67.0,92.0,159.0,162.0,151.0,170.0,810.0,202.0,608.0,0.0,98.0,575.0,673.0,212.0,1.20356612184,2.0612244898,1.05739130435,8H,40M,0W,1
2016-09-26 06:20:00,20.0,15.0,19.0,16.0,14.0,16.0,40.0,31.0,41.0,34.0,28.0,32.0,2.0,2.06666666667,2.15789473684,2.125,2.0,2.0,16.0,30.0,52.0,58.0,53.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,77.0,140.0,146.0,137.0,164.0,50.0,83.0,155.0,146.0,146.0,170.0,1.06382978723,1.07792207792,1.10714285714,1.0,1.06569343066,1.03658536585,90.0,114.0,196.0,180.0,174.0,202.0,1.34328358209,1.23913043478,1.23270440252,1.11111111111,1.15231788079,1.12222222222,67.0,92.0,159.0,162.0,151.0,180.0,136.0,956.0,206.0,750.0,0.0,100.0,711.0,811.0,267.0,1.17879161529,2.06,1.05485232068,9H,0M,0W,1
2016-09-26 06:40:00,15.0,19.0,16.0,14.0,16.0,23.0,31.0,41.0,34.0,28.0,32.0,47.0,2.06666666667,2.15789473684,2.125,2.0,2.0,2.04347826087,30.0,52.0,58.0,53.0,58.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,140.0,146.0,137.0,164.0,149.0,83.0,155.0,146.0,146.0,170.0,149.0,1.07792207792,1.10714285714,1.0,1.06569343066,1.03658536585,1.0,114.0,196.0,180.0,174.0,202.0,196.0,1.23913043478,1.23270440252,1.11111111111,1.15231788079,1.12222222222,1.13953488372,92.0,159.0,162.0,151.0,180.0,172.0,148.0,1062.0,213.0,849.0,0.0,103.0,813.0,916.0,300.0,1.15938864629,2.06796116505,1.0442804428,9H,20M,0W,1
2016-09-26 07:00:00,19.0,16.0,14.0,16.0,23.0,23.0,41.0,34.0,28.0,32.0,47.0,48.0,2.15789473684,2.125,2.0,2.0,2.04347826087,2.08695652174,52.0,58.0,53.0,58.0,49.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,146.0,137.0,164.0,149.0,147.0,155.0,146.0,146.0,170.0,149.0,150.0,1.10714285714,1.0,1.06569343066,1.03658536585,1.0,1.02040816327,196.0,180.0,174.0,202.0,196.0,198.0,1.23270440252,1.11111111111,1.15231788079,1.12222222222,1.13953488372,1.16470588235,159.0,162.0,151.0,180.0,172.0,170.0,117.0,1146.0,230.0,916.0,0.0,111.0,883.0,994.0,327.0,1.15291750503,2.07207207207,1.03737259343,9H,40M,0W,1
2016-09-26 07:20:00,16.0,14.0,16.0,23.0,23.0,18.0,34.0,28.0,32.0,47.0,48.0,36.0,2.125,2.0,2.0,2.04347826087,2.08695652174,2.0,58.0,53.0,58.0,49.0,57.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,137.0,164.0,149.0,147.0,118.0,146.0,146.0,170.0,149.0,150.0,124.0,1.0,1.06569343066,1.03658536585,1.0,1.02040816327,1.05084745763,180.0,174.0,202.0,196.0,198.0,160.0,1.11111111111,1.15231788079,1.12222222222,1.13953488372,1.16470588235,1.17647058824,162.0,151.0,180.0,172.0,170.0,136.0,112.0,1110.0,225.0,885.0,0.0,110.0,861.0,971.0,312.0,1.14315139032,2.04545454545,1.02787456446,10H,0M,0W,1
2016-09-26 07:40:00,14.0,16.0,23.0,23.0,18.0,28.0,28.0,32.0,47.0,48.0,36.0,56.0,2.0,2.0,2.04347826087,2.08695652174,2.0,2.0,53.0,58.0,49.0,57.0,37.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,164.0,149.0,147.0,118.0,120.0,146.0,170.0,149.0,150.0,124.0,123.0,1.06569343066,1.03658536585,1.0,1.02040816327,1.05084745763,1.025,174.0,202.0,196.0,198.0,160.0,179.0,1.15231788079,1.12222222222,1.13953488372,1.16470588235,1.17647058824,1.20945945946,151.0,180.0,172.0,170.0,136.0,148.0,105.0,1109.0,247.0,862.0,0.0,122.0,835.0,957.0,285.0,1.15882967607,2.02459016393,1.03233532934,10H,20M,0W,1
2016-09-26 08:00:00,16.0,23.0,23.0,18.0,28.0,18.0,32.0,47.0,48.0,36.0,56.0,36.0,2.0,2.04347826087,2.08695652174,2.0,2.0,2.0,58.0,49.0,57.0,37.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,149.0,147.0,118.0,120.0,99.0,170.0,149.0,150.0,124.0,123.0,102.0,1.03658536585,1.0,1.02040816327,1.05084745763,1.025,1.0303030303,202.0,196.0,198.0,160.0,179.0,138.0,1.12222222222,1.13953488372,1.16470588235,1.17647058824,1.20945945946,1.17948717949,180.0,172.0,170.0,136.0,148.0,117.0,100.0,1073.0,255.0,818.0,0.0,126.0,797.0,923.0,258.0,1.1625135428,2.02380952381,1.02634880803,10H,40M,0W,1
2016-09-26 08:20:00,23.0,23.0,18.0,28.0,18.0,27.0,47.0,48.0,36.0,56.0,36.0,57.0,2.04347826087,2.08695652174,2.0,2.0,2.0,2.11111111111,49.0,57.0,37.0,31.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,147.0,118.0,120.0,99.0,85.0,149.0,150.0,124.0,123.0,102.0,88.0,1.0,1.02040816327,1.05084745763,1.025,1.0303030303,1.03529411765,196.0,198.0,160.0,179.0,138.0,145.0,1.13953488372,1.16470588235,1.17647058824,1.20945945946,1.17948717949,1.29464285714,172.0,170.0,136.0,148.0,117.0,112.0,103.0,1016.0,280.0,736.0,0.0,137.0,718.0,855.0,226.0,1.18830409357,2.04379562044,1.02506963788,11H,0M,0W,1
2016-09-26 08:40:00,23.0,18.0,28.0,18.0,27.0,15.0,48.0,36.0,56.0,36.0,57.0,30.0,2.08695652174,2.0,2.0,2.0,2.11111111111,2.0,57.0,37.0,31.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,118.0,120.0,99.0,85.0,90.0,150.0,124.0,123.0,102.0,88.0,90.0,1.02040816327,1.05084745763,1.025,1.0303030303,1.03529411765,1.0,198.0,160.0,179.0,138.0,145.0,120.0,1.16470588235,1.17647058824,1.20945945946,1.17948717949,1.29464285714,1.14285714286,170.0,136.0,148.0,117.0,112.0,105.0,74.0,940.0,263.0,677.0,0.0,129.0,659.0,788.0,203.0,1.19289340102,2.03875968992,1.02731411229,11H,20M,0W,1
2016-09-26 09:00:00,18.0,28.0,18.0,27.0,15.0,22.0,36.0,56.0,36.0,57.0,30.0,44.0,2.0,2.0,2.0,2.11111111111,2.0,2.0,37.0,31.0,26.0,26.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,120.0,99.0,85.0,90.0,78.0,124.0,123.0,102.0,88.0,90.0,81.0,1.05084745763,1.025,1.0303030303,1.03529411765,1.0,1.03846153846,160.0,179.0,138.0,145.0,120.0,125.0,1.17647058824,1.20945945946,1.17948717949,1.29464285714,1.14285714286,1.25,136.0,148.0,117.0,112.0,105.0,100.0,112.0,867.0,259.0,608.0,0.0,128.0,590.0,718.0,164.0,1.20752089136,2.0234375,1.03050847458,11H,40M,0W,1
2016-09-26 09:20:00,28.0,18.0,27.0,15.0,22.0,26.0,56.0,36.0,57.0,30.0,44.0,53.0,2.0,2.0,2.11111111111,2.0,2.0,2.03846153846,31.0,26.0,26.0,26.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,99.0,85.0,90.0,78.0,77.0,123.0,102.0,88.0,90.0,81.0,80.0,1.025,1.0303030303,1.03529411765,1.0,1.03846153846,1.03896103896,179.0,138.0,145.0,120.0,125.0,133.0,1.20945945946,1.17948717949,1.29464285714,1.14285714286,1.25,1.29126213592,148.0,117.0,112.0,105.0,100.0,103.0,66.0,840.0,276.0,564.0,0.0,136.0,549.0,685.0,156.0,1.22627737226,2.02941176471,1.02732240437,12H,0M,0W,1
2016-09-26 09:40:00,18.0,27.0,15.0,22.0,26.0,12.0,36.0,57.0,30.0,44.0,53.0,24.0,2.0,2.11111111111,2.0,2.0,2.03846153846,2.0,26.0,26.0,26.0,18.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,85.0,90.0,78.0,77.0,62.0,102.0,88.0,90.0,81.0,80.0,62.0,1.0303030303,1.03529411765,1.0,1.03846153846,1.03896103896,1.0,138.0,145.0,120.0,125.0,133.0,86.0,1.17948717949,1.29464285714,1.14285714286,1.25,1.29126213592,1.16216216216,117.0,112.0,105.0,100.0,103.0,74.0,82.0,747.0,244.0,503.0,0.0,120.0,491.0,611.0,145.0,1.22258592471,2.03333333333,1.02443991853,12H,20M,0W,1
2016-09-26 10:00:00,27.0,15.0,22.0,26.0,12.0,25.0,57.0,30.0,44.0,53.0,24.0,51.0,2.11111111111,2.0,2.0,2.03846153846,2.0,2.04,26.0,26.0,18.0,29.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,90.0,78.0,77.0,62.0,87.0,88.0,90.0,81.0,80.0,62.0,96.0,1.03529411765,1.0,1.03846153846,1.03896103896,1.0,1.10344827586,145.0,120.0,125.0,133.0,86.0,147.0,1.29464285714,1.14285714286,1.25,1.29126213592,1.16216216216,1.3125,112.0,105.0,100.0,103.0,74.0,112.0,95.0,756.0,259.0,497.0,0.0,127.0,479.0,606.0,142.0,1.24752475248,2.03937007874,1.0375782881,12H,40M,0W,1
2016-09-26 10:20:00,15.0,22.0,26.0,12.0,25.0,17.0,30.0,44.0,53.0,24.0,51.0,35.0,2.0,2.0,2.03846153846,2.0,2.04,2.05882352941,26.0,18.0,29.0,20.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,78.0,77.0,62.0,87.0,49.0,90.0,81.0,80.0,62.0,96.0,52.0,1.0,1.03846153846,1.03896103896,1.0,1.10344827586,1.0612244898,120.0,125.0,133.0,86.0,147.0,87.0,1.14285714286,1.25,1.29126213592,1.16216216216,1.3125,1.31818181818,105.0,100.0,103.0,74.0,112.0,66.0,98.0,698.0,237.0,461.0,0.0,117.0,443.0,560.0,127.0,1.24642857143,2.02564102564,1.04063205418,13H,0M,0W,1
2016-09-26 10:40:00,22.0,26.0,12.0,25.0,17.0,21.0,44.0,53.0,24.0,51.0,35.0,44.0,2.0,2.03846153846,2.0,2.04,2.05882352941,2.09523809524,18.0,29.0,20.0,23.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,77.0,62.0,87.0,49.0,61.0,81.0,80.0,62.0,96.0,52.0,64.0,1.03846153846,1.03896103896,1.0,1.10344827586,1.0612244898,1.04918032787,125.0,133.0,86.0,147.0,87.0,108.0,1.25,1.29126213592,1.16216216216,1.3125,1.31818181818,1.31707317073,100.0,103.0,74.0,112.0,66.0,82.0,117.0,686.0,251.0,435.0,0.0,123.0,414.0,537.0,115.0,1.27746741155,2.0406504065,1.05072463768,13H,20M,0W,1
2016-09-26 11:00:00,26.0,12.0,25.0,17.0,21.0,11.0,53.0,24.0,51.0,35.0,44.0,22.0,2.03846153846,2.0,2.04,2.05882352941,2.09523809524,2.0,29.0,20.0,23.0,11.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,62.0,87.0,49.0,61.0,84.0,80.0,62.0,96.0,52.0,64.0,90.0,1.03896103896,1.0,1.10344827586,1.0612244898,1.04918032787,1.07142857143,133.0,86.0,147.0,87.0,108.0,112.0,1.29126213592,1.16216216216,1.3125,1.31818181818,1.31707317073,1.17894736842,103.0,74.0,112.0,66.0,82.0,95.0,111.0,673.0,229.0,444.0,0.0,112.0,420.0,532.0,121.0,1.26503759398,2.04464285714,1.05714285714,13H,40M,0W,1
2016-09-26 11:20:00,12.0,25.0,17.0,21.0,11.0,28.0,24.0,51.0,35.0,44.0,22.0,56.0,2.0,2.04,2.05882352941,2.09523809524,2.0,2.0,20.0,23.0,11.0,14.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,87.0,49.0,61.0,84.0,70.0,62.0,96.0,52.0,64.0,90.0,73.0,1.0,1.10344827586,1.0612244898,1.04918032787,1.07142857143,1.04285714286,86.0,147.0,87.0,108.0,112.0,129.0,1.16216216216,1.3125,1.31818181818,1.31707317073,1.17894736842,1.31632653061,74.0,112.0,66.0,82.0,95.0,98.0,104.0,669.0,232.0,437.0,0.0,114.0,413.0,527.0,113.0,1.26944971537,2.0350877193,1.05811138015,14H,0M,0W,1
2016-09-26 11:40:00,25.0,17.0,21.0,11.0,28.0,23.0,51.0,35.0,44.0,22.0,56.0,47.0,2.04,2.05882352941,2.09523809524,2.0,2.0,2.04347826087,23.0,11.0,14.0,24.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,49.0,61.0,84.0,70.0,94.0,96.0,52.0,64.0,90.0,73.0,109.0,1.10344827586,1.0612244898,1.04918032787,1.07142857143,1.04285714286,1.15957446809,147.0,87.0,108.0,112.0,129.0,156.0,1.3125,1.31818181818,1.31707317073,1.17894736842,1.31632653061,1.33333333333,112.0,66.0,82.0,95.0,98.0,117.0,146.0,739.0,255.0,484.0,0.0,125.0,445.0,570.0,123.0,1.29649122807,2.04,1.08764044944,14H,20M,0W,1
2016-09-26 12:00:00,17.0,21.0,11.0,28.0,23.0,32.0,35.0,44.0,22.0,56.0,47.0,64.0,2.05882352941,2.09523809524,2.0,2.0,2.04347826087,2.0,11.0,14.0,24.0,21.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,61.0,84.0,70.0,94.0,79.0,52.0,64.0,90.0,73.0,109.0,82.0,1.0612244898,1.04918032787,1.07142857143,1.04285714286,1.15957446809,1.03797468354,87.0,108.0,112.0,129.0,156.0,146.0,1.31818181818,1.31707317073,1.17894736842,1.31632653061,1.33333333333,1.31531531532,66.0,82.0,95.0,98.0,117.0,111.0,117.0,738.0,268.0,470.0,0.0,132.0,437.0,569.0,123.0,1.29701230228,2.0303030303,1.07551487414,14H,40M,0W,1
2016-09-26 12:20:00,21.0,11.0,28.0,23.0,32.0,20.0,44.0,22.0,56.0,47.0,64.0,40.0,2.09523809524,2.0,2.0,2.04347826087,2.0,2.0,14.0,24.0,21.0,30.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,84.0,70.0,94.0,79.0,84.0,64.0,90.0,73.0,109.0,82.0,90.0,1.04918032787,1.07142857143,1.04285714286,1.15957446809,1.03797468354,1.07142857143,108.0,112.0,129.0,156.0,146.0,130.0,1.31707317073,1.17894736842,1.31632653061,1.33333333333,1.31531531532,1.25,82.0,95.0,98.0,117.0,111.0,104.0,97.0,781.0,273.0,508.0,0.0,135.0,472.0,607.0,145.0,1.28665568369,2.02222222222,1.07627118644,15H,0M,0W,1
2016-09-26 12:40:00,11.0,28.0,23.0,32.0,20.0,19.0,22.0,56.0,47.0,64.0,40.0,38.0,2.0,2.0,2.04347826087,2.0,2.0,2.0,24.0,21.0,30.0,23.0,33.0,32.0,0.0,0.0,0.0,0.0,0.0,46.0,84.0,70.0,94.0,79.0,84.0,81.0,90.0,73.0,109.0,82.0,90.0,93.0,1.07142857143,1.04285714286,1.15957446809,1.03797468354,1.07142857143,1.14814814815,112.0,129.0,156.0,146.0,130.0,131.0,1.17894736842,1.31632653061,1.33333333333,1.31531531532,1.25,0.897260273973,95.0,98.0,117.0,111.0,104.0,146.0,116.0,804.0,267.0,537.0,46.0,133.0,492.0,671.0,163.0,1.19821162444,2.00751879699,1.09146341463,15H,20M,0W,1
2016-09-26 13:00:00,28.0,23.0,32.0,20.0,19.0,22.0,56.0,47.0,64.0,40.0,38.0,44.0,2.0,2.04347826087,2.0,2.0,2.0,2.0,21.0,30.0,23.0,33.0,32.0,22.0,0.0,0.0,0.0,0.0,46.0,1.0,70.0,94.0,79.0,84.0,81.0,94.0,73.0,109.0,82.0,90.0,93.0,94.0,1.04285714286,1.15957446809,1.03797468354,1.07142857143,1.14814814815,1.0,129.0,156.0,146.0,130.0,131.0,138.0,1.31632653061,1.33333333333,1.31531531532,1.25,0.897260273973,1.17948717949,98.0,117.0,111.0,104.0,146.0,117.0,98.0,830.0,289.0,541.0,47.0,144.0,502.0,693.0,161.0,1.19769119769,2.00694444444,1.07768924303,15H,40M,0W,1
2016-09-26 13:20:00,23.0,32.0,20.0,19.0,22.0,25.0,47.0,64.0,40.0,38.0,44.0,51.0,2.04347826087,2.0,2.0,2.0,2.0,2.04,30.0,23.0,33.0,32.0,22.0,15.0,0.0,0.0,0.0,46.0,1.0,0.0,94.0,79.0,84.0,81.0,94.0,72.0,109.0,82.0,90.0,93.0,94.0,78.0,1.15957446809,1.03797468354,1.07142857143,1.14814814815,1.0,1.08333333333,156.0,146.0,130.0,131.0,138.0,129.0,1.33333333333,1.31531531532,1.25,0.897260273973,1.17948717949,1.32989690722,117.0,111.0,104.0,146.0,117.0,97.0,118.0,830.0,284.0,546.0,47.0,141.0,504.0,692.0,155.0,1.19942196532,2.01418439716,1.08333333333,16H,0M,0W,1
2016-09-26 13:40:00,32.0,20.0,19.0,22.0,25.0,25.0,64.0,40.0,38.0,44.0,51.0,50.0,2.0,2.0,2.0,2.0,2.04,2.0,23.0,33.0,32.0,22.0,15.0,26.0,0.0,0.0,46.0,1.0,0.0,0.0,79.0,84.0,81.0,94.0,72.0,91.0,82.0,90.0,93.0,94.0,78.0,97.0,1.03797468354,1.07142857143,1.14814814815,1.0,1.08333333333,1.06593406593,146.0,130.0,131.0,138.0,129.0,147.0,1.31531531532,1.25,0.897260273973,1.17948717949,1.32989690722,1.26724137931,111.0,104.0,146.0,117.0,97.0,116.0,121.0,821.0,287.0,534.0,47.0,143.0,501.0,691.0,151.0,1.18813314038,2.00699300699,1.06586826347,16H,20M,0W,1
