,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,vehicle_all_model_avg_S2,vehicle_all_model_avg_S3,vehicle_all_model_avg_sqrt,vehicle_model_avg5_S2,vehicle_model_avg5_S3,vehicle_model_avg5_sqrt,vehicle_model_avg4_S2,vehicle_model_avg4_S3,vehicle_model_avg4_sqrt,vehicle_model_avg3_S2,vehicle_model_avg3_S3,vehicle_model_avg3_sqrt,vehicle_model_avg2_S2,vehicle_model_avg2_S3,vehicle_model_avg2_sqrt,vehicle_model_avg1_S2,vehicle_model_avg1_S3,vehicle_model_avg1_sqrt,vehicle_model_avg0_S2,vehicle_model_avg0_S3,passenger_all_model_avg_S2,passenger_all_model_avg_S3,no_all_count_S2,no_all_count_S3,no_all_count_sqrt,no_count4_S2,no_count4_S3,no_count4_sqrt,volume1_S2,volume1_S3,volume1_sqrt,no_count5_S2,no_count5_S3,no_count5_sqrt,volume2_S2,volume2_S3,volume2_sqrt,volume3_S2,volume3_S3,volume3_sqrt,volume_all_S2,volume_all_S3,volume_all_sqrt,volume4_S2,volume4_S3,volume4_sqrt,volume5_S2,volume5_S3,volume5_sqrt,is_eight,is_nine,is_eighteen,is_seventeen,minute,week,weekend
2016-10-02 08:20:00,5.0,3.0,6.0,8.0,2.0,6.0,12.0,3.0,9.0,9.0,2.0,14.0,2.4,1.0,1.5,1.125,1.0,2.33333333333,6.0,1.0,8.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,8.0,1.0,6.0,2.0,23.0,6.0,15.0,1.0,12.0,8.0,2.875,2.0,1.875,1.0,2.0,4.0,35.0,9.0,24.0,10.0,14.0,22.0,2.69230769231,1.5,1.71428571429,1.11111111111,1.75,2.75,13.0,6.0,14.0,9.0,8.0,8.0,10.0,114.0,49.0,65.0,0.0,30.0,28.0,58.0,24.0,1.96551724138,1.63333333333,2.32142857143,3.86325802616,7.59330025831,1.40196905864,7.5625,20.796875,1.65831239518,3.0625,5.359375,1.32287565553,1.23456790123,1.37174211248,1.05409255339,2.9387755102,5.03790087464,1.30930734142,2.25,3.375,1.22474487139,7.24852071006,19.5152480655,5.38903061224,12.5102496356,0.0,0.0,0.0,0.0,0.0,0.0,36.0,216.0,2.44948974278,0.0,0.0,0.0,196.0,2744.0,3.74165738677,81.0,729.0,3.0,3364.0,195112.0,7.61577310586,64.0,512.0,2.82842712475,64.0,512.0,2.82842712475,0,0,0,0,40M,6W,1
2016-10-02 08:40:00,3.0,6.0,8.0,2.0,6.0,3.0,3.0,9.0,9.0,2.0,14.0,4.0,1.0,1.5,1.125,1.0,2.33333333333,1.33333333333,1.0,8.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,6.0,2.0,7.0,6.0,15.0,1.0,12.0,8.0,22.0,2.0,1.875,1.0,2.0,4.0,3.14285714286,9.0,24.0,10.0,14.0,22.0,26.0,1.5,1.71428571429,1.11111111111,1.75,2.75,2.6,6.0,14.0,9.0,8.0,8.0,10.0,14.0,105.0,41.0,64.0,0.0,28.0,27.0,55.0,24.0,1.90909090909,1.46428571429,2.37037037037,3.64462809917,6.95792637115,1.38169855942,6.76,17.576,1.61245154966,7.5625,20.796875,1.65831239518,3.0625,5.359375,1.32287565553,1.23456790123,1.37174211248,1.05409255339,2.9387755102,5.03790087464,1.30930734142,2.25,3.375,5.61865569273,13.3182949754,0.0,0.0,0.0,0.0,0.0,0.0,196.0,2744.0,3.74165738677,0.0,0.0,0.0,81.0,729.0,3.0,64.0,512.0,2.82842712475,3025.0,166375.0,7.4161984871,64.0,512.0,2.82842712475,100.0,1000.0,3.16227766017,0,0,0,0,0M,6W,1
2016-10-02 09:00:00,6.0,8.0,2.0,6.0,3.0,6.0,9.0,9.0,2.0,14.0,4.0,14.0,1.5,1.125,1.0,2.33333333333,1.33333333333,2.33333333333,8.0,1.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,2.0,7.0,4.0,15.0,1.0,12.0,8.0,22.0,10.0,1.875,1.0,2.0,4.0,3.14285714286,2.5,24.0,10.0,14.0,22.0,26.0,24.0,1.71428571429,1.11111111111,1.75,2.75,2.6,2.4,14.0,9.0,8.0,8.0,10.0,10.0,10.0,120.0,52.0,68.0,0.0,31.0,28.0,59.0,27.0,2.03389830508,1.67741935484,2.42857142857,4.13674231543,8.41371318392,1.42614806562,5.76,13.824,1.54919333848,6.76,17.576,1.61245154966,7.5625,20.796875,1.65831239518,3.0625,5.359375,1.32287565553,1.23456790123,1.37174211248,1.05409255339,2.9387755102,5.03790087464,5.89795918367,14.3236151603,0.0,0.0,0.0,0.0,0.0,0.0,81.0,729.0,3.0,0.0,0.0,0.0,64.0,512.0,2.82842712475,64.0,512.0,2.82842712475,3481.0,205379.0,7.68114574787,100.0,1000.0,3.16227766017,100.0,1000.0,3.16227766017,0,0,0,0,20M,6W,1
2016-10-02 09:20:00,8.0,2.0,6.0,3.0,6.0,8.0,9.0,2.0,14.0,4.0,14.0,21.0,1.125,1.0,2.33333333333,1.33333333333,2.33333333333,2.625,1.0,6.0,2.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,7.0,4.0,6.0,1.0,12.0,8.0,22.0,10.0,15.0,1.0,2.0,4.0,3.14285714286,2.5,2.5,10.0,14.0,22.0,26.0,24.0,36.0,1.11111111111,1.75,2.75,2.6,2.4,2.57142857143,9.0,8.0,8.0,10.0,10.0,14.0,10.0,132.0,64.0,68.0,0.0,33.0,26.0,59.0,23.0,2.23728813559,1.93939393939,2.61538461538,5.00545820167,11.1986522478,1.49575671003,6.61224489796,17.0029154519,1.60356745147,5.76,13.824,1.54919333848,6.76,17.576,1.61245154966,7.5625,20.796875,1.65831239518,3.0625,5.359375,1.32287565553,1.23456790123,1.37174211248,6.84023668639,17.8898497952,0.0,0.0,0.0,0.0,0.0,0.0,64.0,512.0,2.82842712475,0.0,0.0,0.0,64.0,512.0,2.82842712475,100.0,1000.0,3.16227766017,3481.0,205379.0,7.68114574787,100.0,1000.0,3.16227766017,196.0,2744.0,3.74165738677,0,0,0,0,40M,6W,1
2016-10-02 09:40:00,2.0,6.0,3.0,6.0,8.0,7.0,2.0,14.0,4.0,14.0,21.0,15.0,1.0,2.33333333333,1.33333333333,2.33333333333,2.625,2.14285714286,6.0,2.0,6.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,7.0,4.0,6.0,3.0,12.0,8.0,22.0,10.0,15.0,9.0,2.0,4.0,3.14285714286,2.5,2.5,3.0,14.0,22.0,26.0,24.0,36.0,24.0,1.75,2.75,2.6,2.4,2.57142857143,2.4,8.0,8.0,10.0,10.0,14.0,10.0,14.0,146.0,70.0,76.0,0.0,32.0,28.0,60.0,25.0,2.43333333333,2.1875,2.71428571429,5.92111111111,14.408037037,1.55991452757,5.76,13.824,1.54919333848,6.61224489796,17.0029154519,1.60356745147,5.76,13.824,1.54919333848,6.76,17.576,1.61245154966,7.5625,20.796875,1.65831239518,3.0625,5.359375,7.36734693878,19.9970845481,0.0,0.0,0.0,0.0,0.0,0.0,64.0,512.0,2.82842712475,0.0,0.0,0.0,100.0,1000.0,3.16227766017,100.0,1000.0,3.16227766017,3600.0,216000.0,7.74596669241,196.0,2744.0,3.74165738677,100.0,1000.0,3.16227766017,0,0,0,0,0M,6W,1
2016-10-02 10:00:00,6.0,3.0,6.0,8.0,7.0,5.0,14.0,4.0,14.0,21.0,15.0,8.0,2.33333333333,1.33333333333,2.33333333333,2.625,2.14285714286,1.6,2.0,6.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,6.0,3.0,5.0,8.0,22.0,10.0,15.0,9.0,10.0,4.0,3.14285714286,2.5,2.5,3.0,2.0,22.0,26.0,24.0,36.0,24.0,18.0,2.75,2.6,2.4,2.57142857143,2.4,1.8,8.0,10.0,10.0,14.0,10.0,10.0,10.0,150.0,76.0,74.0,0.0,35.0,27.0,62.0,22.0,2.41935483871,2.17142857143,2.74074074074,5.85327783559,14.1611560538,1.5554275421,3.24,5.832,1.3416407865,5.76,13.824,1.54919333848,6.61224489796,17.0029154519,1.60356745147,5.76,13.824,1.54919333848,6.76,17.576,1.61245154966,7.5625,20.796875,7.51165980796,20.5875120663,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1000.0,3.16227766017,0.0,0.0,0.0,100.0,1000.0,3.16227766017,196.0,2744.0,3.74165738677,3844.0,238328.0,7.87400787401,100.0,1000.0,3.16227766017,100.0,1000.0,3.16227766017,0,0,0,0,20M,6W,1
2016-10-02 10:20:00,3.0,6.0,8.0,7.0,5.0,7.0,4.0,14.0,21.0,15.0,8.0,13.0,1.33333333333,2.33333333333,2.625,2.14285714286,1.6,1.85714285714,6.0,4.0,4.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,3.0,5.0,7.0,22.0,10.0,15.0,9.0,10.0,18.0,3.14285714286,2.5,2.5,3.0,2.0,2.57142857143,26.0,24.0,36.0,24.0,18.0,31.0,2.6,2.4,2.57142857143,2.4,1.8,2.21428571429,10.0,10.0,14.0,10.0,10.0,14.0,7.0,159.0,75.0,84.0,0.0,36.0,32.0,68.0,26.0,2.33823529412,2.08333333333,2.625,5.46734429066,12.7839373855,1.52912893312,4.90306122449,10.8567784257,1.48804761829,3.24,5.832,1.3416407865,5.76,13.824,1.54919333848,6.61224489796,17.0029154519,1.60356745147,5.76,13.824,1.54919333848,6.76,17.576,6.890625,18.087890625,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1000.0,3.16227766017,0.0,0.0,0.0,196.0,2744.0,3.74165738677,100.0,1000.0,3.16227766017,4624.0,314432.0,8.24621125124,100.0,1000.0,3.16227766017,196.0,2744.0,3.74165738677,0,0,0,0,40M,6W,1
2016-10-02 10:40:00,6.0,8.0,7.0,5.0,7.0,5.0,14.0,21.0,15.0,8.0,13.0,11.0,2.33333333333,2.625,2.14285714286,1.6,1.85714285714,2.2,4.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,5.0,7.0,5.0,10.0,15.0,9.0,10.0,18.0,9.0,2.5,2.5,3.0,2.0,2.57142857143,1.8,24.0,36.0,24.0,18.0,31.0,20.0,2.4,2.57142857143,2.4,1.8,2.21428571429,2.0,10.0,14.0,10.0,10.0,14.0,10.0,11.0,153.0,82.0,71.0,0.0,38.0,30.0,68.0,24.0,2.25,2.15789473684,2.36666666667,5.0625,11.390625,1.5,4.0,8.0,1.41421356237,4.90306122449,10.8567784257,1.48804761829,3.24,5.832,1.3416407865,5.76,13.824,1.54919333848,6.61224489796,17.0029154519,1.60356745147,5.76,13.824,5.60111111111,13.255962963,0.0,0.0,0.0,0.0,0.0,0.0,196.0,2744.0,3.74165738677,0.0,0.0,0.0,100.0,1000.0,3.16227766017,100.0,1000.0,3.16227766017,4624.0,314432.0,8.24621125124,196.0,2744.0,3.74165738677,100.0,1000.0,3.16227766017,0,0,0,0,0M,6W,1
2016-10-02 11:00:00,8.0,7.0,5.0,7.0,5.0,5.0,21.0,15.0,8.0,13.0,11.0,9.0,2.625,2.14285714286,1.6,1.85714285714,2.2,1.8,4.0,3.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,7.0,5.0,2.0,15.0,9.0,10.0,18.0,9.0,5.0,2.5,3.0,2.0,2.57142857143,1.8,2.5,36.0,24.0,18.0,31.0,20.0,14.0,2.57142857143,2.4,1.8,2.21428571429,2.0,2.0,14.0,10.0,10.0,14.0,10.0,7.0,19.0,143.0,77.0,66.0,0.0,37.0,28.0,65.0,22.0,2.2,2.08108108108,2.35714285714,4.84,10.648,1.48323969742,4.0,8.0,1.41421356237,4.0,8.0,1.41421356237,4.90306122449,10.8567784257,1.48804761829,3.24,5.832,1.3416407865,5.76,13.824,1.54919333848,6.61224489796,17.0029154519,5.55612244898,13.096574344,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1000.0,3.16227766017,0.0,0.0,0.0,100.0,1000.0,3.16227766017,196.0,2744.0,3.74165738677,4225.0,274625.0,8.0622577483,100.0,1000.0,3.16227766017,49.0,343.0,2.64575131106,0,0,0,0,20M,6W,1
2016-10-02 11:20:00,7.0,5.0,7.0,5.0,5.0,8.0,15.0,8.0,13.0,11.0,9.0,13.0,2.14285714286,1.6,1.85714285714,2.2,1.8,1.625,3.0,3.0,6.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,5.0,2.0,3.0,9.0,10.0,18.0,9.0,5.0,3.0,3.0,2.0,2.57142857143,1.8,2.5,1.0,24.0,18.0,31.0,20.0,14.0,16.0,2.4,1.8,2.21428571429,2.0,2.0,1.45454545455,10.0,10.0,14.0,10.0,7.0,11.0,12.0,123.0,69.0,54.0,0.0,37.0,25.0,62.0,21.0,1.98387096774,1.86486486486,2.16,3.93574401665,7.80800829109,1.40849954481,2.11570247934,3.07738542449,1.20604537831,4.0,8.0,1.41421356237,4.0,8.0,1.41421356237,4.90306122449,10.8567784257,1.48804761829,3.24,5.832,1.3416407865,5.76,13.824,4.6656,10.077696,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1000.0,3.16227766017,0.0,0.0,0.0,196.0,2744.0,3.74165738677,100.0,1000.0,3.16227766017,3844.0,238328.0,7.87400787401,49.0,343.0,2.64575131106,121.0,1331.0,3.31662479036,0,0,0,0,40M,6W,1
2016-10-02 11:40:00,5.0,7.0,5.0,5.0,8.0,9.0,8.0,13.0,11.0,9.0,13.0,11.0,1.6,1.85714285714,2.2,1.8,1.625,1.22222222222,3.0,6.0,4.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,2.0,3.0,10.0,10.0,18.0,9.0,5.0,3.0,23.0,2.0,2.57142857143,1.8,2.5,1.0,2.3,18.0,31.0,20.0,14.0,16.0,34.0,1.8,2.21428571429,2.0,2.0,1.45454545455,1.78947368421,10.0,14.0,10.0,7.0,11.0,19.0,14.0,133.0,65.0,68.0,0.0,39.0,32.0,71.0,25.0,1.87323943662,1.66666666667,2.125,3.50902598691,6.5732458628,1.36866337593,3.20221606648,5.73028138213,1.33771210812,2.11570247934,3.07738542449,1.20604537831,4.0,8.0,1.41421356237,4.0,8.0,1.41421356237,4.90306122449,10.8567784257,1.48804761829,3.24,5.832,4.515625,9.595703125,0.0,0.0,0.0,0.0,0.0,0.0,196.0,2744.0,3.74165738677,0.0,0.0,0.0,100.0,1000.0,3.16227766017,49.0,343.0,2.64575131106,5041.0,357911.0,8.42614977318,121.0,1331.0,3.31662479036,361.0,6859.0,4.35889894354,0,0,0,0,0M,6W,1
2016-10-02 12:00:00,7.0,5.0,5.0,8.0,9.0,6.0,13.0,11.0,9.0,13.0,11.0,8.0,1.85714285714,2.2,1.8,1.625,1.22222222222,1.33333333333,6.0,4.0,2.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,3.0,10.0,6.0,18.0,9.0,5.0,3.0,23.0,9.0,2.57142857143,1.8,2.5,1.0,2.3,1.5,31.0,20.0,14.0,16.0,34.0,17.0,2.21428571429,2.0,2.0,1.45454545455,1.78947368421,1.41666666667,14.0,10.0,7.0,11.0,19.0,12.0,13.0,132.0,65.0,67.0,0.0,40.0,33.0,73.0,28.0,1.80821917808,1.625,2.0303030303,3.26965659598,5.9122557626,1.34470040458,2.00694444444,2.8431712963,1.19023807142,3.20221606648,5.73028138213,1.33771210812,2.11570247934,3.07738542449,1.20604537831,4.0,8.0,1.41421356237,4.0,8.0,1.41421356237,4.90306122449,10.8567784257,4.12213039486,8.36917383198,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1000.0,3.16227766017,0.0,0.0,0.0,49.0,343.0,2.64575131106,121.0,1331.0,3.31662479036,5329.0,389017.0,8.54400374532,361.0,6859.0,4.35889894354,144.0,1728.0,3.46410161514,0,0,0,0,20M,6W,1
2016-10-02 12:20:00,5.0,5.0,8.0,9.0,6.0,8.0,11.0,9.0,13.0,11.0,8.0,15.0,2.2,1.8,1.625,1.22222222222,1.33333333333,1.875,4.0,2.0,3.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,10.0,6.0,6.0,9.0,5.0,3.0,23.0,9.0,9.0,1.8,2.5,1.0,2.3,1.5,1.5,20.0,14.0,16.0,34.0,17.0,24.0,2.0,2.0,1.45454545455,1.78947368421,1.41666666667,1.71428571429,10.0,7.0,11.0,19.0,12.0,14.0,11.0,125.0,67.0,58.0,0.0,41.0,32.0,73.0,27.0,1.71232876712,1.63414634146,1.8125,2.93206980672,5.02066747726,1.30855980648,2.9387755102,5.03790087464,1.30930734142,2.00694444444,2.8431712963,1.19023807142,3.20221606648,5.73028138213,1.33771210812,2.11570247934,3.07738542449,1.20604537831,4.0,8.0,1.41421356237,4.0,8.0,3.28515625,5.95434570312,0.0,0.0,0.0,0.0,0.0,0.0,49.0,343.0,2.64575131106,0.0,0.0,0.0,121.0,1331.0,3.31662479036,361.0,6859.0,4.35889894354,5329.0,389017.0,8.54400374532,144.0,1728.0,3.46410161514,196.0,2744.0,3.74165738677,0,0,0,0,40M,6W,1
2016-10-02 12:40:00,5.0,8.0,9.0,6.0,8.0,5.0,9.0,13.0,11.0,8.0,15.0,13.0,1.8,1.625,1.22222222222,1.33333333333,1.875,2.6,2.0,3.0,7.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,6.0,6.0,8.0,5.0,3.0,23.0,9.0,9.0,8.0,2.5,1.0,2.3,1.5,1.5,1.0,14.0,16.0,34.0,17.0,24.0,21.0,2.0,1.45454545455,1.78947368421,1.41666666667,1.71428571429,1.61538461538,7.0,11.0,19.0,12.0,14.0,13.0,11.0,126.0,69.0,57.0,0.0,41.0,35.0,76.0,31.0,1.65789473684,1.68292682927,1.62857142857,2.74861495845,4.55691427322,1.28759261292,2.60946745562,4.21529358216,1.2709778186,2.9387755102,5.03790087464,1.30930734142,2.00694444444,2.8431712963,1.19023807142,3.20221606648,5.73028138213,1.33771210812,2.11570247934,3.07738542449,1.20604537831,4.0,8.0,2.65224489796,4.31937026239,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1331.0,3.31662479036,0.0,0.0,0.0,361.0,6859.0,4.35889894354,144.0,1728.0,3.46410161514,5776.0,438976.0,8.71779788708,196.0,2744.0,3.74165738677,169.0,2197.0,3.60555127546,0,0,0,0,0M,6W,1
2016-10-02 13:00:00,8.0,9.0,6.0,8.0,5.0,5.0,13.0,11.0,8.0,15.0,13.0,12.0,1.625,1.22222222222,1.33333333333,1.875,2.6,2.4,3.0,7.0,6.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,6.0,6.0,8.0,6.0,3.0,23.0,9.0,9.0,8.0,12.0,1.0,2.3,1.5,1.5,1.0,2.0,16.0,34.0,17.0,24.0,21.0,24.0,1.45454545455,1.78947368421,1.41666666667,1.71428571429,1.61538461538,2.18181818182,11.0,19.0,12.0,14.0,13.0,11.0,14.0,136.0,72.0,64.0,0.0,41.0,39.0,80.0,35.0,1.7,1.75609756098,1.64102564103,2.89,4.913,1.30384048104,4.76033057851,10.3861758077,1.47709789175,2.60946745562,4.21529358216,1.2709778186,2.9387755102,5.03790087464,1.30930734142,2.00694444444,2.8431712963,1.19023807142,3.20221606648,5.73028138213,1.33771210812,2.11570247934,3.07738542449,2.6929651545,4.41922486893,0.0,0.0,0.0,0.0,0.0,0.0,361.0,6859.0,4.35889894354,0.0,0.0,0.0,144.0,1728.0,3.46410161514,196.0,2744.0,3.74165738677,6400.0,512000.0,8.94427191,169.0,2197.0,3.60555127546,121.0,1331.0,3.31662479036,0,0,0,0,20M,6W,1
2016-10-02 13:20:00,9.0,6.0,8.0,5.0,5.0,7.0,11.0,8.0,15.0,13.0,12.0,12.0,1.22222222222,1.33333333333,1.875,2.6,2.4,1.71428571429,7.0,6.0,5.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,8.0,6.0,4.0,23.0,9.0,9.0,8.0,12.0,7.0,2.3,1.5,1.5,1.0,2.0,1.75,34.0,17.0,24.0,21.0,24.0,19.0,1.78947368421,1.41666666667,1.71428571429,1.61538461538,2.18181818182,1.72727272727,19.0,12.0,14.0,13.0,11.0,11.0,18.0,139.0,71.0,68.0,0.0,40.0,40.0,80.0,35.0,1.7375,1.775,1.7,3.01890625,5.24534960938,1.31814263265,2.98347107438,5.15326821938,1.31425748135,4.76033057851,10.3861758077,1.47709789175,2.60946745562,4.21529358216,1.2709778186,2.9387755102,5.03790087464,1.30930734142,2.00694444444,2.8431712963,1.19023807142,3.20221606648,5.73028138213,2.89,4.913,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1728.0,3.46410161514,0.0,0.0,0.0,196.0,2744.0,3.74165738677,169.0,2197.0,3.60555127546,6400.0,512000.0,8.94427191,121.0,1331.0,3.31662479036,121.0,1331.0,3.31662479036,0,0,0,0,40M,6W,1
2016-10-02 13:40:00,6.0,8.0,5.0,5.0,7.0,7.0,8.0,15.0,13.0,12.0,12.0,11.0,1.33333333333,1.875,2.6,2.4,1.71428571429,1.57142857143,6.0,5.0,8.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,6.0,4.0,7.0,9.0,9.0,8.0,12.0,7.0,10.0,1.5,1.5,1.0,2.0,1.75,1.42857142857,17.0,24.0,21.0,24.0,19.0,21.0,1.41666666667,1.71428571429,1.61538461538,2.18181818182,1.72727272727,1.5,12.0,14.0,13.0,11.0,11.0,14.0,12.0,126.0,71.0,55.0,0.0,38.0,37.0,75.0,35.0,1.68,1.86842105263,1.48648648649,2.8224,4.741632,1.29614813968,2.25,3.375,1.22474487139,2.98347107438,5.15326821938,1.31425748135,4.76033057851,10.3861758077,1.47709789175,2.60946745562,4.21529358216,1.2709778186,2.9387755102,5.03790087464,1.30930734142,2.00694444444,2.8431712963,2.20964207451,3.28460308373,0.0,0.0,0.0,0.0,0.0,0.0,196.0,2744.0,3.74165738677,0.0,0.0,0.0,169.0,2197.0,3.60555127546,121.0,1331.0,3.31662479036,5625.0,421875.0,8.66025403784,121.0,1331.0,3.31662479036,196.0,2744.0,3.74165738677,0,0,0,0,0M,6W,1
2016-10-02 14:00:00,8.0,5.0,5.0,7.0,7.0,8.0,15.0,13.0,12.0,12.0,11.0,28.0,1.875,2.6,2.4,1.71428571429,1.57142857143,3.5,5.0,8.0,6.0,3.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,4.0,7.0,10.0,9.0,8.0,12.0,7.0,10.0,21.0,1.5,1.0,2.0,1.75,1.42857142857,2.1,24.0,21.0,24.0,19.0,21.0,49.0,1.71428571429,1.61538461538,2.18181818182,1.72727272727,1.5,2.72222222222,14.0,13.0,11.0,11.0,14.0,18.0,10.0,158.0,91.0,67.0,0.0,40.0,41.0,81.0,38.0,1.95061728395,2.275,1.63414634146,3.80490778845,7.42191889598,1.39664501,7.41049382716,20.1730109739,1.64991582277,2.25,3.375,1.22474487139,2.98347107438,5.15326821938,1.31425748135,4.76033057851,10.3861758077,1.47709789175,2.60946745562,4.21529358216,1.2709778186,2.9387755102,5.03790087464,2.67043426532,4.36388038479,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2197.0,3.60555127546,0.0,0.0,0.0,121.0,1331.0,3.31662479036,121.0,1331.0,3.31662479036,6561.0,531441.0,9.0,196.0,2744.0,3.74165738677,324.0,5832.0,4.24264068712,0,0,0,0,20M,6W,1
2016-10-02 14:20:00,5.0,5.0,7.0,7.0,8.0,4.0,13.0,12.0,12.0,11.0,28.0,9.0,2.6,2.4,1.71428571429,1.57142857143,3.5,2.25,8.0,6.0,3.0,7.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,4.0,7.0,10.0,8.0,8.0,12.0,7.0,10.0,21.0,13.0,1.0,2.0,1.75,1.42857142857,2.1,1.625,21.0,24.0,19.0,21.0,49.0,22.0,1.61538461538,2.18181818182,1.72727272727,1.5,2.72222222222,1.83333333333,13.0,11.0,11.0,14.0,18.0,12.0,14.0,156.0,85.0,71.0,0.0,36.0,43.0,79.0,41.0,1.9746835443,2.36111111111,1.6511627907,3.89937510014,7.70003184332,1.40523433786,3.36111111111,6.16203703704,1.35400640077,7.41049382716,20.1730109739,1.64991582277,2.25,3.375,1.22474487139,2.98347107438,5.15326821938,1.31425748135,4.76033057851,10.3861758077,1.47709789175,2.60946745562,4.21529358216,2.72633856138,4.5016287874,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1331.0,3.31662479036,0.0,0.0,0.0,121.0,1331.0,3.31662479036,196.0,2744.0,3.74165738677,6241.0,493039.0,8.88819441732,324.0,5832.0,4.24264068712,144.0,1728.0,3.46410161514,0,0,0,0,40M,6W,1
2016-10-02 14:40:00,5.0,7.0,7.0,8.0,4.0,4.0,12.0,12.0,11.0,28.0,9.0,6.0,2.4,1.71428571429,1.57142857143,3.5,2.25,1.5,6.0,3.0,7.0,9.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,7.0,10.0,8.0,6.0,12.0,7.0,10.0,21.0,13.0,10.0,2.0,1.75,1.42857142857,2.1,1.625,1.66666666667,24.0,19.0,21.0,49.0,22.0,16.0,2.18181818182,1.72727272727,1.5,2.72222222222,1.83333333333,1.6,11.0,11.0,14.0,18.0,12.0,10.0,5.0,151.0,78.0,73.0,0.0,35.0,41.0,76.0,38.0,1.98684210526,2.22857142857,1.78048780488,3.94754155125,7.84314176629,1.40955386746,2.56,4.096,1.26491106407,3.36111111111,6.16203703704,1.35400640077,7.41049382716,20.1730109739,1.64991582277,2.25,3.375,1.22474487139,2.98347107438,5.15326821938,1.31425748135,4.76033057851,10.3861758077,3.17013682332,5.64438995372,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1331.0,3.31662479036,0.0,0.0,0.0,196.0,2744.0,3.74165738677,324.0,5832.0,4.24264068712,5776.0,438976.0,8.71779788708,144.0,1728.0,3.46410161514,100.0,1000.0,3.16227766017,0,0,0,1,0M,6W,1
