,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,vehicle_all_model_avg_S2,vehicle_all_model_avg_S3,vehicle_all_model_avg_sqrt,vehicle_model_avg5_S2,vehicle_model_avg5_S3,vehicle_model_avg5_sqrt,vehicle_model_avg4_S2,vehicle_model_avg4_S3,vehicle_model_avg4_sqrt,vehicle_model_avg3_S2,vehicle_model_avg3_S3,vehicle_model_avg3_sqrt,vehicle_model_avg2_S2,vehicle_model_avg2_S3,vehicle_model_avg2_sqrt,vehicle_model_avg1_S2,vehicle_model_avg1_S3,vehicle_model_avg1_sqrt,vehicle_model_avg0_S2,vehicle_model_avg0_S3,passenger_all_model_avg_S2,passenger_all_model_avg_S3,no_all_count_S2,no_all_count_S3,no_all_count_sqrt,no_count4_S2,no_count4_S3,no_count4_sqrt,volume1_S2,volume1_S3,volume1_sqrt,no_count5_S2,no_count5_S3,no_count5_sqrt,volume2_S2,volume2_S3,volume2_sqrt,volume3_S2,volume3_S3,volume3_sqrt,volume_all_S2,volume_all_S3,volume_all_sqrt,volume4_S2,volume4_S3,volume4_sqrt,volume5_S2,volume5_S3,volume5_sqrt,month,day,hour,minute
2016-10-01 09:20:00,6.0,8.0,6.0,6.0,5.0,5.0,19.0,25.0,17.0,15.0,14.0,16.0,3.16666666667,3.125,2.83333333333,2.5,2.8,3.2,7.0,13.0,12.0,9.0,8.0,8.0,233.0,211.0,255.0,185.0,195.0,183.0,10.0,23.0,20.0,13.0,12.0,14.0,13.0,26.0,20.0,16.0,12.0,20.0,1.3,1.13043478261,1.0,1.23076923077,1.0,1.42857142857,32.0,51.0,37.0,31.0,26.0,36.0,0.128514056225,0.210743801653,0.131672597865,0.151960784314,0.122641509434,0.178217821782,249.0,242.0,281.0,204.0,212.0,202.0,200.0,213.0,106.0,107.0,1262.0,36.0,92.0,1390.0,57.0,0.153237410072,2.94444444444,1.16304347826,0.0234817038456,0.00359827548137,0.391455502033,0.0317615920008,0.00566048174271,0.422158526838,0.0150409398362,0.00184464356482,0.350202097986,0.0230920799692,0.00350909058356,0.389821477492,0.0173376730285,0.00228289644859,0.362867190394,0.0444129499351,0.00935975391195,0.459068406289,0.0165158626474,0.00212252050087,1.35267013233,1.57321417564,1592644.0,2009916728.0,35.5246393367,38025.0,7414875.0,13.9642400438,58564.0,14172488.0,15.5563491861,33489.0,6128487.0,13.5277492585,78961.0,22188041.0,16.7630546142,41616.0,8489664.0,14.2828568571,1932100.0,2685619000.0,37.2827037646,44944.0,9528128.0,14.5602197786,40804.0,8242408.0,14.2126704036,10,1,12,0
2016-10-01 09:40:00,8.0,6.0,6.0,5.0,5.0,7.0,25.0,17.0,15.0,14.0,16.0,31.0,3.125,2.83333333333,2.5,2.8,3.2,4.42857142857,13.0,12.0,9.0,8.0,8.0,7.0,211.0,255.0,185.0,195.0,183.0,174.0,23.0,20.0,13.0,12.0,14.0,14.0,26.0,20.0,16.0,12.0,20.0,17.0,1.13043478261,1.0,1.23076923077,1.0,1.42857142857,1.21428571429,51.0,37.0,31.0,26.0,36.0,48.0,0.210743801653,0.131672597865,0.151960784314,0.122641509434,0.178217821782,0.246153846154,242.0,281.0,204.0,212.0,202.0,195.0,215.0,229.0,118.0,111.0,1203.0,37.0,96.0,1336.0,57.0,0.171407185629,3.18918918919,1.15625,0.0293804232852,0.00503601566789,0.414013508993,0.0605917159763,0.0149148839326,0.496138938357,0.0317615920008,0.00566048174271,0.422158526838,0.0150409398362,0.00184464356482,0.350202097986,0.0230920799692,0.00350909058356,0.389821477492,0.0173376730285,0.00228289644859,0.362867190394,0.0444129499351,0.00935975391195,1.3369140625,1.54580688477,1447209.0,1740992427.0,34.684290392,33489.0,6128487.0,13.5277492585,78961.0,22188041.0,16.7630546142,30276.0,5268024.0,13.1909059583,41616.0,8489664.0,14.2828568571,44944.0,9528128.0,14.5602197786,1784896.0,2384621056.0,36.551333765,40804.0,8242408.0,14.2126704036,38025.0,7414875.0,13.9642400438,10,1,12,20
2016-10-01 10:00:00,6.0,6.0,5.0,5.0,7.0,4.0,17.0,15.0,14.0,16.0,31.0,12.0,2.83333333333,2.5,2.8,3.2,4.42857142857,3.0,12.0,9.0,8.0,8.0,7.0,13.0,255.0,185.0,195.0,183.0,174.0,168.0,20.0,13.0,12.0,14.0,14.0,16.0,20.0,16.0,12.0,20.0,17.0,16.0,1.0,1.23076923077,1.0,1.42857142857,1.21428571429,1.0,37.0,31.0,26.0,36.0,48.0,28.0,0.131672597865,0.151960784314,0.122641509434,0.178217821782,0.246153846154,0.148936170213,281.0,204.0,212.0,202.0,195.0,188.0,237.0,206.0,105.0,101.0,1160.0,33.0,89.0,1282.0,57.0,0.160686427457,3.18181818182,1.13483146067,0.0258201279689,0.00414894411981,0.400857116012,0.0221819827976,0.00330369956561,0.385922492494,0.0605917159763,0.0149148839326,0.496138938357,0.0317615920008,0.00566048174271,0.422158526838,0.0150409398362,0.00184464356482,0.350202097986,0.0230920799692,0.00350909058356,0.389821477492,0.0173376730285,0.00228289644859,1.28784244414,1.461484122,1345600.0,1560896000.0,34.0587727319,30276.0,5268024.0,13.1909059583,41616.0,8489664.0,14.2828568571,28224.0,4741632.0,12.9614813968,44944.0,9528128.0,14.5602197786,40804.0,8242408.0,14.2126704036,1643524.0,2106997768.0,35.8050275799,38025.0,7414875.0,13.9642400438,35344.0,6644672.0,13.7113092008,10,1,12,40
2016-10-01 10:20:00,6.0,5.0,5.0,7.0,4.0,6.0,15.0,14.0,16.0,31.0,12.0,22.0,2.5,2.8,3.2,4.42857142857,3.0,3.66666666667,9.0,8.0,8.0,7.0,13.0,8.0,185.0,195.0,183.0,174.0,168.0,181.0,13.0,12.0,14.0,14.0,16.0,13.0,16.0,12.0,20.0,17.0,16.0,16.0,1.23076923077,1.0,1.42857142857,1.21428571429,1.0,1.23076923077,31.0,26.0,36.0,48.0,28.0,38.0,0.151960784314,0.122641509434,0.178217821782,0.246153846154,0.148936170213,0.19,204.0,212.0,202.0,195.0,188.0,200.0,239.0,207.0,110.0,97.0,1086.0,33.0,82.0,1201.0,53.0,0.172356369692,3.33333333333,1.18292682927,0.0297067181734,0.00512014209982,0.415158246566,0.0361,0.006859,0.435889894354,0.0221819827976,0.00330369956561,0.385922492494,0.0605917159763,0.0149148839326,0.496138938357,0.0317615920008,0.00566048174271,0.422158526838,0.0150409398362,0.00184464356482,0.350202097986,0.0230920799692,0.00350909058356,1.3993158834,1.6552883011,1179396.0,1280824056.0,32.9545141066,28224.0,4741632.0,12.9614813968,44944.0,9528128.0,14.5602197786,32761.0,5929741.0,13.4536240471,40804.0,8242408.0,14.2126704036,38025.0,7414875.0,13.9642400438,1442401.0,1732323601.0,34.6554469023,35344.0,6644672.0,13.7113092008,40000.0,8000000.0,14.1421356237,10,1,13,0
2016-10-01 10:40:00,5.0,5.0,7.0,4.0,6.0,9.0,14.0,16.0,31.0,12.0,22.0,38.0,2.8,3.2,4.42857142857,3.0,3.66666666667,4.22222222222,8.0,8.0,7.0,13.0,8.0,7.0,195.0,183.0,174.0,168.0,181.0,191.0,12.0,14.0,14.0,16.0,13.0,15.0,12.0,20.0,17.0,16.0,16.0,15.0,1.0,1.42857142857,1.21428571429,1.0,1.23076923077,1.0,26.0,36.0,48.0,28.0,38.0,53.0,0.122641509434,0.178217821782,0.246153846154,0.148936170213,0.19,0.246511627907,212.0,202.0,195.0,188.0,200.0,215.0,207.0,229.0,133.0,96.0,1092.0,36.0,84.0,1212.0,51.0,0.188943894389,3.69444444444,1.14285714286,0.035699795227,0.0067452583391,0.434676770014,0.0607679826933,0.0149800143384,0.496499373521,0.0361,0.006859,0.435889894354,0.0221819827976,0.00330369956561,0.385922492494,0.0605917159763,0.0149148839326,0.496138938357,0.0317615920008,0.00566048174271,0.422158526838,0.0150409398362,0.00184464356482,1.30612244898,1.49271137026,1192464.0,1302170688.0,33.0454232837,32761.0,5929741.0,13.4536240471,40804.0,8242408.0,14.2126704036,36481.0,6967871.0,13.8202749611,38025.0,7414875.0,13.9642400438,35344.0,6644672.0,13.7113092008,1468944.0,1780360128.0,34.8137903711,40000.0,8000000.0,14.1421356237,46225.0,9938375.0,14.6628782986,10,1,13,20
2016-10-01 11:00:00,5.0,7.0,4.0,6.0,9.0,7.0,16.0,31.0,12.0,22.0,38.0,24.0,3.2,4.42857142857,3.0,3.66666666667,4.22222222222,3.42857142857,8.0,7.0,13.0,8.0,7.0,8.0,183.0,174.0,168.0,181.0,191.0,214.0,14.0,14.0,16.0,13.0,15.0,16.0,20.0,17.0,16.0,16.0,15.0,16.0,1.42857142857,1.21428571429,1.0,1.23076923077,1.0,1.0,36.0,48.0,28.0,38.0,53.0,40.0,0.178217821782,0.246153846154,0.148936170213,0.19,0.246511627907,0.168776371308,202.0,195.0,188.0,200.0,215.0,237.0,224.0,243.0,143.0,100.0,1111.0,38.0,88.0,1237.0,51.0,0.196443007276,3.76315789474,1.13636363636,0.0385898551075,0.00758070718765,0.443218915747,0.0284854635119,0.00480767316657,0.410824015009,0.0607679826933,0.0149800143384,0.496499373521,0.0361,0.006859,0.435889894354,0.0221819827976,0.00330369956561,0.385922492494,0.0605917159763,0.0149148839326,0.496138938357,0.0317615920008,0.00566048174271,1.29132231405,1.46741172051,1234321.0,1371330631.0,33.331666625,36481.0,6967871.0,13.8202749611,38025.0,7414875.0,13.9642400438,45796.0,9800344.0,14.6287388383,35344.0,6644672.0,13.7113092008,40000.0,8000000.0,14.1421356237,1530169.0,1892819053.0,35.1710107901,46225.0,9938375.0,14.6628782986,56169.0,13312053.0,15.3948043183,10,1,13,40
2016-10-01 11:20:00,7.0,4.0,6.0,9.0,7.0,6.0,31.0,12.0,22.0,38.0,24.0,24.0,4.42857142857,3.0,3.66666666667,4.22222222222,3.42857142857,4.0,7.0,13.0,8.0,7.0,8.0,11.0,174.0,168.0,181.0,191.0,214.0,213.0,14.0,16.0,13.0,15.0,16.0,20.0,17.0,16.0,16.0,15.0,16.0,23.0,1.21428571429,1.0,1.23076923077,1.0,1.0,1.15,48.0,28.0,38.0,53.0,40.0,47.0,0.246153846154,0.148936170213,0.19,0.246511627907,0.168776371308,0.196652719665,195.0,188.0,200.0,215.0,237.0,239.0,246.0,254.0,151.0,103.0,1141.0,39.0,94.0,1274.0,54.0,0.199372056515,3.87179487179,1.09574468085,0.039749216919,0.007924883122,0.446510981405,0.0386722921517,0.00760501142733,0.443455431431,0.0284854635119,0.00480767316657,0.410824015009,0.0607679826933,0.0149800143384,0.496499373521,0.0361,0.006859,0.435889894354,0.0221819827976,0.00330369956561,0.385922492494,0.0605917159763,0.0149148839326,1.20065640561,1.31561286998,1301881.0,1485446221.0,33.7786915081,45796.0,9800344.0,14.6287388383,35344.0,6644672.0,13.7113092008,45369.0,9663597.0,14.5945195193,40000.0,8000000.0,14.1421356237,46225.0,9938375.0,14.6628782986,1623076.0,2067798824.0,35.6931365951,56169.0,13312053.0,15.3948043183,57121.0,13651919.0,15.4596248337,10,1,14,0
2016-10-01 11:40:00,4.0,6.0,9.0,7.0,6.0,6.0,12.0,22.0,38.0,24.0,24.0,24.0,3.0,3.66666666667,4.22222222222,3.42857142857,4.0,4.0,13.0,8.0,7.0,8.0,11.0,6.0,168.0,181.0,191.0,214.0,213.0,189.0,16.0,13.0,15.0,16.0,20.0,12.0,16.0,16.0,15.0,16.0,23.0,12.0,1.0,1.23076923077,1.0,1.0,1.15,1.0,28.0,38.0,53.0,40.0,47.0,36.0,0.148936170213,0.19,0.246511627907,0.168776371308,0.196652719665,0.173913043478,188.0,200.0,215.0,237.0,239.0,207.0,213.0,242.0,144.0,98.0,1156.0,38.0,92.0,1286.0,53.0,0.188180404355,3.78947368421,1.0652173913,0.0354118645831,0.00666381899619,0.433797653699,0.0302457466919,0.00526012985946,0.417028828114,0.0386722921517,0.00760501142733,0.443455431431,0.0284854635119,0.00480767316657,0.410824015009,0.0607679826933,0.0149800143384,0.496499373521,0.0361,0.006859,0.435889894354,0.0221819827976,0.00330369956561,1.13468809074,1.20868948796,1336336.0,1544804416.0,34.0,45369.0,9663597.0,14.5945195193,40000.0,8000000.0,14.1421356237,35721.0,6751269.0,13.7477270849,46225.0,9938375.0,14.6628782986,56169.0,13312053.0,15.3948043183,1653796.0,2126781656.0,35.8608421541,57121.0,13651919.0,15.4596248337,42849.0,8869743.0,14.3874945699,10,1,14,20
2016-10-01 12:00:00,6.0,9.0,7.0,6.0,6.0,2.0,22.0,38.0,24.0,24.0,24.0,4.0,3.66666666667,4.22222222222,3.42857142857,4.0,4.0,2.0,8.0,7.0,8.0,11.0,6.0,10.0,181.0,191.0,214.0,213.0,189.0,207.0,13.0,15.0,16.0,20.0,12.0,15.0,16.0,15.0,16.0,23.0,12.0,15.0,1.23076923077,1.0,1.0,1.15,1.0,1.0,38.0,53.0,40.0,47.0,36.0,19.0,0.19,0.246511627907,0.168776371308,0.196652719665,0.173913043478,0.0848214285714,200.0,215.0,237.0,239.0,207.0,224.0,244.0,233.0,136.0,97.0,1195.0,36.0,91.0,1322.0,50.0,0.176248108926,3.77777777778,1.06593406593,0.0310633958999,0.00547486478418,0.419819138351,0.0071946747449,0.000610262589969,0.291241186255,0.0302457466919,0.00526012985946,0.417028828114,0.0386722921517,0.00760501142733,0.443455431431,0.0284854635119,0.00480767316657,0.410824015009,0.0607679826933,0.0149800143384,0.496499373521,0.0361,0.006859,1.13621543292,1.21113073619,1428025.0,1706489875.0,34.5687720349,35721.0,6751269.0,13.7477270849,46225.0,9938375.0,14.6628782986,42849.0,8869743.0,14.3874945699,56169.0,13312053.0,15.3948043183,57121.0,13651919.0,15.4596248337,1747684.0,2310438248.0,36.3593179254,42849.0,8869743.0,14.3874945699,50176.0,11239424.0,14.9666295471,10,1,14,40
2016-10-01 12:20:00,9.0,7.0,6.0,6.0,2.0,6.0,38.0,24.0,24.0,24.0,4.0,12.0,4.22222222222,3.42857142857,4.0,4.0,2.0,2.0,7.0,8.0,11.0,6.0,10.0,4.0,191.0,214.0,213.0,189.0,207.0,225.0,15.0,16.0,20.0,12.0,15.0,15.0,15.0,16.0,23.0,12.0,15.0,15.0,1.0,1.0,1.15,1.0,1.0,1.0,53.0,40.0,47.0,36.0,19.0,27.0,0.246511627907,0.168776371308,0.196652719665,0.173913043478,0.0848214285714,0.109756097561,215.0,237.0,239.0,207.0,224.0,246.0,203.0,222.0,126.0,96.0,1239.0,36.0,93.0,1368.0,46.0,0.162280701754,3.5,1.03225806452,0.0263350261619,0.00427366652627,0.402840789586,0.0120464009518,0.00132216595813,0.331294578225,0.0071946747449,0.000610262589969,0.291241186255,0.0302457466919,0.00526012985946,0.417028828114,0.0386722921517,0.00760501142733,0.443455431431,0.0284854635119,0.00480767316657,0.410824015009,0.0607679826933,0.0149800143384,1.06555671176,1.09992950891,1535121.0,1902014919.0,35.1994318136,42849.0,8869743.0,14.3874945699,56169.0,13312053.0,15.3948043183,50625.0,11390625.0,15.0,57121.0,13651919.0,15.4596248337,42849.0,8869743.0,14.3874945699,1871424.0,2560108032.0,36.9864840178,50176.0,11239424.0,14.9666295471,60516.0,14886936.0,15.6843871414,10,1,15,0
2016-10-01 12:40:00,7.0,6.0,6.0,2.0,6.0,3.0,24.0,24.0,24.0,4.0,12.0,9.0,3.42857142857,4.0,4.0,2.0,2.0,3.0,8.0,11.0,6.0,10.0,4.0,7.0,214.0,213.0,189.0,207.0,225.0,197.0,16.0,20.0,12.0,15.0,15.0,13.0,16.0,23.0,12.0,15.0,15.0,16.0,1.0,1.15,1.0,1.0,1.0,1.23076923077,40.0,47.0,36.0,19.0,27.0,25.0,0.168776371308,0.196652719665,0.173913043478,0.0848214285714,0.109756097561,0.117370892019,237.0,239.0,207.0,224.0,246.0,213.0,183.0,194.0,97.0,97.0,1245.0,30.0,91.0,1366.0,46.0,0.142020497804,3.23333333333,1.06593406593,0.0201698217964,0.00286452813214,0.376856070409,0.0137759262933,0.00161689275743,0.342594354914,0.0120464009518,0.00132216595813,0.331294578225,0.0071946747449,0.000610262589969,0.291241186255,0.0302457466919,0.00526012985946,0.417028828114,0.0386722921517,0.00760501142733,0.443455431431,0.0284854635119,0.00480767316657,1.13621543292,1.21113073619,1550025.0,1929781125.0,35.2845575288,50625.0,11390625.0,15.0,57121.0,13651919.0,15.4596248337,38809.0,7645373.0,14.0356688476,42849.0,8869743.0,14.3874945699,50176.0,11239424.0,14.9666295471,1865956.0,2548895896.0,36.9594372252,60516.0,14886936.0,15.6843871414,45369.0,9663597.0,14.5945195193,10,1,15,20
2016-10-01 13:00:00,6.0,6.0,2.0,6.0,3.0,1.0,24.0,24.0,4.0,12.0,9.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,11.0,6.0,10.0,4.0,7.0,6.0,213.0,189.0,207.0,225.0,197.0,233.0,20.0,12.0,15.0,15.0,13.0,10.0,23.0,12.0,15.0,15.0,16.0,10.0,1.15,1.0,1.0,1.0,1.23076923077,1.0,47.0,36.0,19.0,27.0,25.0,12.0,0.196652719665,0.173913043478,0.0848214285714,0.109756097561,0.117370892019,0.0491803278689,239.0,207.0,224.0,246.0,213.0,244.0,179.0,166.0,75.0,91.0,1264.0,24.0,85.0,1373.0,44.0,0.120903131828,3.125,1.07058823529,0.0146175672858,0.00176730966457,0.347711276533,0.00241870464929,0.00011895268767,0.221766381286,0.0137759262933,0.00161689275743,0.342594354914,0.0120464009518,0.00132216595813,0.331294578225,0.0071946747449,0.000610262589969,0.291241186255,0.0302457466919,0.00526012985946,0.417028828114,0.0386722921517,0.00760501142733,1.14615916955,1.22706452269,1597696.0,2019487744.0,35.5527776693,38809.0,7645373.0,14.0356688476,42849.0,8869743.0,14.3874945699,54289.0,12649337.0,15.2643375225,50176.0,11239424.0,14.9666295471,60516.0,14886936.0,15.6843871414,1885129.0,2588282117.0,37.0540146273,45369.0,9663597.0,14.5945195193,59536.0,14526784.0,15.6204993518,10,1,15,40
2016-10-01 13:20:00,6.0,2.0,6.0,3.0,1.0,2.0,24.0,4.0,12.0,9.0,2.0,5.0,4.0,2.0,2.0,3.0,2.0,2.5,6.0,10.0,4.0,7.0,6.0,4.0,189.0,207.0,225.0,197.0,233.0,193.0,12.0,15.0,15.0,13.0,10.0,8.0,12.0,15.0,15.0,16.0,10.0,8.0,1.0,1.0,1.0,1.23076923077,1.0,1.0,36.0,19.0,27.0,25.0,12.0,13.0,0.173913043478,0.0848214285714,0.109756097561,0.117370892019,0.0491803278689,0.064039408867,207.0,224.0,246.0,213.0,244.0,203.0,188.0,132.0,56.0,76.0,1244.0,20.0,73.0,1337.0,37.0,0.0987284966343,2.8,1.04109589041,0.00974731604766,0.000962337859604,0.314210911068,0.00410104588803,0.000262628554406,0.253060089439,0.00241870464929,0.00011895268767,0.221766381286,0.0137759262933,0.00161689275743,0.342594354914,0.0120464009518,0.00132216595813,0.331294578225,0.0071946747449,0.000610262589969,0.291241186255,0.0302457466919,0.00526012985946,1.08388065303,1.12842369357,1547536.0,1925134784.0,35.2703841771,54289.0,12649337.0,15.2643375225,50176.0,11239424.0,14.9666295471,37249.0,7189057.0,13.8924439894,60516.0,14886936.0,15.6843871414,45369.0,9663597.0,14.5945195193,1787569.0,2389979753.0,36.5650105976,59536.0,14526784.0,15.6204993518,41209.0,8365427.0,14.2478068488,10,1,16,0
2016-10-01 13:40:00,2.0,6.0,3.0,1.0,2.0,4.0,4.0,12.0,9.0,2.0,5.0,12.0,2.0,2.0,3.0,2.0,2.5,3.0,10.0,4.0,7.0,6.0,4.0,6.0,207.0,225.0,197.0,233.0,193.0,164.0,15.0,15.0,13.0,10.0,8.0,15.0,15.0,15.0,16.0,10.0,8.0,15.0,1.0,1.0,1.23076923077,1.0,1.0,1.0,19.0,27.0,25.0,12.0,13.0,27.0,0.0848214285714,0.109756097561,0.117370892019,0.0491803278689,0.064039408867,0.147540983607,224.0,246.0,213.0,244.0,203.0,183.0,208.0,123.0,44.0,79.0,1219.0,18.0,76.0,1313.0,37.0,0.0936785986291,2.44444444444,1.03947368421,0.00877567984111,0.000822093389533,0.306069597688,0.0217683418436,0.00321172256709,0.384110639799,0.00410104588803,0.000262628554406,0.253060089439,0.00241870464929,0.00011895268767,0.221766381286,0.0137759262933,0.00161689275743,0.342594354914,0.0120464009518,0.00132216595813,0.331294578225,0.0071946747449,0.000610262589969,1.08050554017,1.12315707465,1485961.0,1811386459.0,34.9141805002,37249.0,7189057.0,13.8924439894,60516.0,14886936.0,15.6843871414,26896.0,4410944.0,12.8062484749,45369.0,9663597.0,14.5945195193,59536.0,14526784.0,15.6204993518,1723969.0,2263571297.0,36.235341864,41209.0,8365427.0,14.2478068488,33489.0,6128487.0,13.5277492585,10,1,16,20
2016-10-01 14:00:00,6.0,3.0,1.0,2.0,4.0,3.0,12.0,9.0,2.0,5.0,12.0,12.0,2.0,3.0,2.0,2.5,3.0,4.0,4.0,7.0,6.0,4.0,6.0,3.0,225.0,197.0,233.0,193.0,164.0,166.0,15.0,13.0,10.0,8.0,15.0,10.0,15.0,16.0,10.0,8.0,15.0,10.0,1.0,1.23076923077,1.0,1.0,1.0,1.0,27.0,25.0,12.0,13.0,27.0,22.0,0.109756097561,0.117370892019,0.0491803278689,0.064039408867,0.147540983607,0.122905027933,246.0,213.0,244.0,203.0,183.0,179.0,162.0,126.0,52.0,74.0,1178.0,19.0,71.0,1268.0,30.0,0.0993690851735,2.73684210526,1.04225352113,0.00987421508822,0.000981191720123,0.315228623658,0.0151056458912,0.0018565598302,0.350578133849,0.0217683418436,0.00321172256709,0.384110639799,0.00410104588803,0.000262628554406,0.253060089439,0.00241870464929,0.00011895268767,0.221766381286,0.0137759262933,0.00161689275743,0.342594354914,0.0120464009518,0.00132216595813,1.0862924023,1.13219208127,1387684.0,1634691752.0,34.3220046035,26896.0,4410944.0,12.8062484749,45369.0,9663597.0,14.5945195193,27556.0,4574296.0,12.8840987267,59536.0,14526784.0,15.6204993518,41209.0,8365427.0,14.2478068488,1607824.0,2038720832.0,35.6089876295,33489.0,6128487.0,13.5277492585,32041.0,5735339.0,13.3790881603,10,1,16,40
2016-10-01 14:20:00,3.0,1.0,2.0,4.0,3.0,1.0,9.0,2.0,5.0,12.0,12.0,5.0,3.0,2.0,2.5,3.0,4.0,5.0,7.0,6.0,4.0,6.0,3.0,8.0,197.0,233.0,193.0,164.0,166.0,176.0,13.0,10.0,8.0,15.0,10.0,11.0,16.0,10.0,8.0,15.0,10.0,11.0,1.23076923077,1.0,1.0,1.0,1.0,1.0,25.0,12.0,13.0,27.0,22.0,16.0,0.117370892019,0.0491803278689,0.064039408867,0.147540983607,0.122905027933,0.0851063829787,213.0,244.0,203.0,183.0,179.0,188.0,161.0,115.0,45.0,70.0,1129.0,14.0,67.0,1210.0,34.0,0.095041322314,3.21428571429,1.0447761194,0.0090328529472,0.000858494288371,0.308287726506,0.00724309642372,0.000616433738189,0.291729982996,0.0151056458912,0.0018565598302,0.350578133849,0.0217683418436,0.00321172256709,0.384110639799,0.00410104588803,0.000262628554406,0.253060089439,0.00241870464929,0.00011895268767,0.221766381286,0.0137759262933,0.00161689275743,1.09155713967,1.1404328325,1274641.0,1439069689.0,33.6005952328,27556.0,4574296.0,12.8840987267,59536.0,14526784.0,15.6204993518,30976.0,5451776.0,13.2664991614,41209.0,8365427.0,14.2478068488,33489.0,6128487.0,13.5277492585,1464100.0,1771561000.0,34.7850542619,32041.0,5735339.0,13.3790881603,35344.0,6644672.0,13.7113092008,10,1,17,0
2016-10-01 14:40:00,1.0,2.0,4.0,3.0,1.0,5.0,2.0,5.0,12.0,12.0,5.0,17.0,2.0,2.5,3.0,4.0,5.0,3.4,6.0,4.0,6.0,3.0,8.0,7.0,233.0,193.0,164.0,166.0,176.0,186.0,10.0,8.0,15.0,10.0,11.0,17.0,10.0,8.0,15.0,10.0,11.0,20.0,1.0,1.0,1.0,1.0,1.0,1.17647058824,12.0,13.0,27.0,22.0,16.0,37.0,0.0491803278689,0.064039408867,0.147540983607,0.122905027933,0.0851063829787,0.177884615385,244.0,203.0,183.0,179.0,188.0,208.0,134.0,127.0,53.0,74.0,1118.0,16.0,71.0,1205.0,34.0,0.105394190871,3.3125,1.04225352113,0.0111079354694,0.00117071187105,0.324644714837,0.0316429363905,0.00562879156947,0.421763696143,0.00724309642372,0.000616433738189,0.291729982996,0.0151056458912,0.0018565598302,0.350578133849,0.0217683418436,0.00321172256709,0.384110639799,0.00410104588803,0.000262628554406,0.253060089439,0.00241870464929,0.00011895268767,1.0862924023,1.13219208127,1249924.0,1397415032.0,33.4365069946,30976.0,5451776.0,13.2664991614,41209.0,8365427.0,14.2478068488,34596.0,6434856.0,13.638181697,33489.0,6128487.0,13.5277492585,32041.0,5735339.0,13.3790881603,1452025.0,1749690125.0,34.7131099154,35344.0,6644672.0,13.7113092008,43264.0,8998912.0,14.4222051019,10,1,17,20
2016-10-01 15:00:00,2.0,4.0,3.0,1.0,5.0,1.0,5.0,12.0,12.0,5.0,17.0,5.0,2.5,3.0,4.0,5.0,3.4,5.0,4.0,6.0,3.0,8.0,7.0,7.0,193.0,164.0,166.0,176.0,186.0,149.0,8.0,15.0,10.0,11.0,17.0,12.0,8.0,15.0,10.0,11.0,20.0,12.0,1.0,1.0,1.0,1.0,1.17647058824,1.0,13.0,27.0,22.0,16.0,37.0,17.0,0.064039408867,0.147540983607,0.122905027933,0.0851063829787,0.177884615385,0.104938271605,203.0,183.0,179.0,188.0,208.0,162.0,97.0,132.0,56.0,76.0,1034.0,16.0,73.0,1123.0,35.0,0.117542297418,3.5,1.04109589041,0.0138161916822,0.00162398691189,0.342844421593,0.0110120408474,0.00115558453337,0.323941771936,0.0316429363905,0.00562879156947,0.421763696143,0.00724309642372,0.000616433738189,0.291729982996,0.0151056458912,0.0018565598302,0.350578133849,0.0217683418436,0.00321172256709,0.384110639799,0.00410104588803,0.000262628554406,1.08388065303,1.12842369357,1069156.0,1105507304.0,32.1558703816,34596.0,6434856.0,13.638181697,33489.0,6128487.0,13.5277492585,22201.0,3307949.0,12.2065556157,32041.0,5735339.0,13.3790881603,35344.0,6644672.0,13.7113092008,1261129.0,1416247867.0,33.5111921602,43264.0,8998912.0,14.4222051019,26244.0,4251528.0,12.7279220614,10,1,17,40
